user_id,order_num,order_num_optipro,prescript_lab,order_date_processed,order_product_price,order_total
sorel,1578542,286,25,2022-07-22,84.00,89.99
sorel,1578670,287,25,2022-07-22,176.00,181.99
sorel,1578960,298,25,2022-07-26,176.00,181.99
sorel,1578961,300,25,2022-07-26,220.00,225.99
sorel,1578911,,25,2022-07-26,62.00,68.00
sorel,1579106,309,25,2022-07-27,76.00,81.99
sorel,1579299,311,25,2022-07-28,168.00,173.99
sorel,1579303,317,25,2022-07-28,176.00,181.99
sorel,1579305,319,25,2022-07-28,88.00,93.99
sorel,1579316,,25,2022-07-28,176.00,192.00
sorel,1579570,334,25,2022-07-30,176.00,181.99
sorel,1579571,335,25,2022-07-30,101.00,100.99
sorel,1579752,340,25,2022-08-02,177.00,176.99
sorel,1579757,329,25,2022-08-02,84.00,104.99
sorel,1579847,330,25,2022-08-03,80.00,85.99
sorel,1579848,331,25,2022-08-03,80.00,85.99
sorel,1579849,342,25,2022-08-03,216.00,221.99
sorel,1580122,348,25,2022-08-04,216.00,221.99
sorel,1580265,354,25,2022-08-05,168.00,173.99
sorel,1580267,358,25,2022-08-05,212.00,217.99
sorel,1580322,,25,2022-08-06,88.00,94.00
sorel,1580326,362,25,2022-08-06,220.00,225.99
sorel,1580450,363,25,2022-08-09,34.00,33.99
sorel,1580596,365,25,2022-08-09,186.00,191.99
sorel,1580721,374,25,2022-08-10,38.00,37.99
sorel,1580746,377,25,2022-08-10,88.00,93.99
sorel,1580875,383,25,2022-08-11,204.00,209.99
sorel,1580903,386,25,2022-08-11,76.00,81.99
sorel,1581079,394,25,2022-08-12,76.00,81.99
sorel,1581161,397,25,2022-08-13,147.98,147.97
sorel,1582031,,25,2022-08-20,88.00,94.00
sorel,1582413,441,25,2022-08-24,108.00,112.99
sorel,1582635,,25,2022-08-25,88.00,94.00
sorel,1582787,460,25,2022-08-26,80.00,95.99
sorel,1582790,464,25,2022-08-26,88.00,93.99
sorel,1582834,,25,2022-08-27,176.00,182.00
sorel,1582881,471,25,2022-08-27,176.00,181.99
sorel,1583011,420,25,2022-08-30,25.00,24.99
sorel,1583090,483,25,2022-08-30,25.00,24.99
sorel,1583533,505,25,2022-09-02,178.00,183.99
sorel,1583636,516,25,2022-09-06,80.00,85.99
sorel,1583640,509,25,2022-09-06,176.00,181.99
sorel,1583899,529,25,2022-09-07,108.00,107.99
sorel,1583902,532,25,2022-09-07,34.00,33.99
sorel,1584034,543,25,2022-09-08,76.00,81.99
sorel,1584094,,25,2022-09-08,176.00,182.00
sorel,1584491,553,25,2022-09-12,88.00,93.99
sorel,1584501,561,25,2022-09-12,100.00,105.99
sorel,1584659,568,25,2022-09-13,88.00,93.99
sorel,1584792,579,25,2022-09-14,38.00,37.99
sorel,1584793,581,25,2022-09-14,25.00,40.99
sorel,1584880,,25,2022-09-15,88.00,94.00
sorel,1584988,584,25,2022-09-15,25.00,24.99
sorel,1585300,597,25,2022-09-17,216.00,221.99
sorel,1585301,598,25,2022-09-17,176.00,181.99
sorel,1585733,624,25,2022-09-22,25.00,40.99
sorel,1586183,634,25,2022-09-24,108.00,112.99
sorel,1586940,665,25,2022-09-30,25.00,40.99
sorel,1587013,,25,2022-10-01,176.00,182.00
sorel,1587049,669,25,2022-10-01,52.00,51.99
sorel,1587050,670,25,2022-10-01,52.00,51.99
sorel,1588104,704,25,2022-10-11,84.00,89.99
sorel,1588598,730,25,2022-10-14,43.00,58.99
sorel,1588601,726,25,2022-10-14,25.00,40.99
sorel,1588620,733,25,2022-10-15,101.00,100.99
sorel,1588945,746,25,2022-10-18,76.00,81.99
sorel,1589180,,25,2022-10-20,176.00,182.00
sorel,1589406,,25,2022-10-21,176.00,182.00
sorel,1589438,761,25,2022-10-21,102.00,107.99
sorel,1590068,,25,2022-10-27,76.00,82.00
sorel,1590147,780,25,2022-10-27,131.00,130.99
sorel,1590311,782,25,2022-10-28,84.00,89.99
sorel,1590368,790,25,2022-10-29,38.00,38.00
sorel,1590572,797,25,2022-11-01,124.00,128.99
sorel,1591536,829,25,2022-11-08,108.00,112.99
sorel,1591544,834,25,2022-11-08,88.00,103.99
sorel,1591619,835,25,2022-11-09,88.00,119.99
sorel,1591699,839,25,2022-11-09,62.00,61.99
sorel,1591781,844,25,2022-11-10,34.00,33.99
sorel,1591976,849,25,2022-11-11,88.00,93.99
sorel,1591980,854,25,2022-11-11,88.00,92.99
sorel,1592291,,25,2022-11-15,182.00,188.00
sorel,1592447,790,25,2022-11-16,38.00,37.99
sorel,1592524,869,25,2022-11-16,38.00,37.99
sorel,1592525,872,25,2022-11-16,52.00,51.99
sorel,1592839,881,25,2022-11-18,92.00,97.99
sorel,1593301,890,25,2022-11-23,54.00,53.99
sorel,1593389,,25,2022-11-23,220.00,226.00
sorel,1593628,900,25,2022-11-25,184.00,189.99
sorel,1594027,921,25,2022-11-29,104.00,109.99
sorel,1594030,924,25,2022-11-29,38.00,37.99
sorel,1594213,935,25,2022-11-29,104.00,109.99
sorel,1594584,945,25,2022-12-02,52.00,51.99
sorel,1594587,948,25,2022-12-02,184.00,189.99
sorel,1594675,951,25,2022-12-02,114.00,119.99
sorel,1594835,964,25,2022-12-03,104.00,109.99
sorel,1595001,977,25,2022-12-05,54.00,53.99
sorel,1595141,981,25,2022-12-06,68.00,67.99
sorel,1595446,995,25,2022-12-08,38.00,37.99
sorel,1595447,996,25,2022-12-08,134.00,140.00
sorel,1595454,996,25,2022-12-09,134.00,139.99
sorel,1595734,1004,25,2022-12-10,28.00,43.99
sorel,1595837,1019,25,2022-12-12,100.00,105.99
sorel,1596146,1038,25,2022-12-14,108.00,107.99
sorel,1596278,1047,25,2022-12-15,128.00,127.99
sorel,1596625,1057,25,2022-12-19,34.00,33.99
sorel,1596590,1055,25,2022-12-19,88.00,93.99
sorel,1596998,1060,25,2022-12-22,28.00,43.99
sorel,1597290,1072,25,2022-12-28,140.00,145.99
sorel,1597291,1071,25,2022-12-28,140.00,145.99
sorel,1597452,1079,25,2022-12-29,88.00,93.99
sorel,1598197,1110,25,2023-01-05,52.00,51.99
sorel,1598391,1116,25,2023-01-06,70.00,75.99
sorel,1598635,1119,25,2023-01-09,148.00,153.99
sorel,1599390,1150,25,2023-01-13,52.00,51.99
sorel,1599506,1160,25,2023-01-14,184.00,189.99
sorel,1599776,1164,25,2023-01-17,54.00,53.99
sorel,1599832,1168,25,2023-01-18,102.00,107.99
sorel,1600029,1181,25,2023-01-19,28.00,27.99
sorel,1600031,1183,25,2023-01-19,100.00,115.99
sorel,1600131,1184,25,2023-01-19,88.00,93.99
sorel,1600891,1204,25,2023-01-25,28.00,27.99
sorel,1600892,1205,25,2023-01-25,28.00,27.99
sorel,1601210,1211,25,2023-01-27,34.00,33.99
sorel,1601218,1220,25,2023-01-27,72.00,71.99
sorel,1601219,1221,25,2023-01-27,72.00,71.99
sorel,1602216,1253,25,2023-02-04,92.00,97.99
sorel,1602220,1257,25,2023-02-04,52.00,51.99
sorel,1602496,1266,25,2023-02-07,44.00,46.99
sorel,1602500,1269,25,2023-02-07,88.00,92.99
sorel,1602904,1286,25,2023-02-09,28.00,27.99
sorel,1603024,,25,2023-02-10,104.00,110.00
sorel,1603490,1302,25,2023-02-14,128.00,132.99
sorel,1603495,1308,25,2023-02-14,92.00,97.99
sorel,1603641,1310,25,2023-02-15,88.00,93.99
sorel,1603665,1311,25,2023-02-15,104.00,109.99
sorel,1603855,1315,25,2023-02-16,112.00,111.99
sorel,1605345,1365,25,2023-02-28,92.00,97.99
sorel,1605435,1369,25,2023-03-01,184.00,189.99
sorel,1605436,1370,25,2023-03-01,56.00,61.99
sorel,1605673,1377,25,2023-03-02,40.00,39.99
sorel,1606760,1398,25,2023-03-09,88.00,92.99
sorel,1606790,1400,25,2023-03-09,28.00,27.99
sorel,1606791,1401,25,2023-03-09,28.00,27.99
sorel,1606977,1409,25,2023-03-10,128.00,129.99
sorel,1607051,1414,25,2023-03-13,228.00,233.99
sorel,1607655,1451,25,2023-03-15,172.00,177.99
sorel,1607851,1456,25,2023-03-16,92.00,97.99
sorel,1608486,1476,25,2023-03-21,40.00,39.99
sorel,1608765,1485,25,2023-03-23,34.00,33.99
sorel,1608836,1487,25,2023-03-23,130.00,134.99
sorel,1609600,1513,25,2023-03-29,184.00,189.99
sorel,1609884,1520,25,2023-03-30,54.00,53.99
sorel,1609885,1518,25,2023-03-30,220.00,225.99
sorel,1609891,1524,25,2023-03-30,172.00,177.99
sorel,1610742,1521,25,2023-04-06,68.00,77.99
sorel,1610818,1560,25,2023-04-07,208.00,215.99
sorel,1610819,1557,25,2023-04-07,224.00,229.99
sorel,1611395,1576,25,2023-04-12,136.00,140.99
sorel,1611457,1577,25,2023-04-12,184.00,189.99
sorel,1612384,1606,25,2023-04-19,102.00,107.99
sorel,1613063,1627,25,2023-04-24,38.00,37.99
sorel,1613329,1643,25,2023-04-26,92.00,97.99
sorel,1613951,1667,25,2023-04-29,100.00,99.99
sorel,1614377,1682,25,2023-05-03,114.00,119.99
sorel,1614607,1687,25,2023-05-04,28.00,43.99
sorel,1615514,1711,25,2023-05-11,112.00,117.99
sorel,1615515,1713,25,2023-05-11,182.00,187.99
sorel,1615727,1716,25,2023-05-12,92.00,97.99
sorel,1616336,1733,25,2023-05-17,156.00,161.99
sorel,1616536,1746,25,2023-05-18,104.00,109.99
sorel,1616537,1744,25,2023-05-18,38.00,37.99
sorel,1617047,1764,25,2023-05-23,108.00,109.99
sorel,1617210,1768,25,2023-05-24,92.00,97.99
sorel,1617196,,25,2023-05-24,92.00,102.00
sorel,1617519,1788,25,2023-05-26,88.00,92.99
sorel,1617891,1809,25,2023-05-30,112.00,117.99
sorel,1617894,1798,25,2023-05-30,52.00,51.99
sorel,1618087,1822,25,2023-05-31,54.00,53.99
sorel,1618088,1823,25,2023-05-31,54.00,53.99
sorel,1618116,1775,25,2023-06-01,28.00,43.99
sorel,1618684,1844,25,2023-06-05,52.00,51.99
sorel,1618868,1858,25,2023-06-06,100.00,105.99
sorel,1619199,1872,25,2023-06-08,148.00,147.99
sorel,1620162,1895,25,2023-06-15,184.00,189.99
sorel,1620392,1919,25,2023-06-16,52.00,51.99
sorel,1620659,1932,25,2023-06-19,102.00,107.99
sorel,1620660,1933,25,2023-06-19,88.00,93.99
sorel,1620661,1934,25,2023-06-19,100.00,105.99
sorel,1620823,1943,25,2023-06-20,184.00,189.99
sorel,1621149,,25,2023-06-23,104.00,128.00
sorel,1621695,1981,25,2023-06-28,114.00,119.99
sorel,1622138,1994,25,2023-06-30,38.00,37.99
sorel,1622524,2013,25,2023-07-05,34.00,33.99
sorel,1622645,2024,25,2023-07-06,108.00,123.99
sorel,1623265,2059,25,2023-07-12,88.00,93.99
sorel,1623811,2070,25,2023-07-15,92.00,97.99
sorel,1624046,2073,25,2023-07-18,52.00,51.99
sorel,1624047,2081,25,2023-07-18,28.00,27.99
sorel,1624280,2079,25,2023-07-20,100.00,105.99
sorel,1624419,2096,25,2023-07-20,28.00,27.99
sorel,1624420,2097,25,2023-07-20,120.00,125.99
sorel,1624701,2110,25,2023-07-22,40.00,39.99
sorel,1624704,2111,25,2023-07-22,65.00,64.99
sorel,1624705,2108,25,2023-07-22,108.00,111.99
sorel,1624921,2114,25,2023-07-25,54.00,53.99
sorel,1625872,2132,25,2023-08-01,102.00,107.99
sorel,1625904,2136,25,2023-08-01,88.00,92.99
sorel,1626244,2146,25,2023-08-03,28.00,27.99
sorel,1626432,2154,25,2023-08-04,28.00,27.99
sorel,1626444,2156,25,2023-08-04,134.00,139.99
sorel,1626571,2159,25,2023-08-05,76.00,81.99
sorel,1626663,2162,25,2023-08-08,30.00,29.99
sorel,1626664,2160,25,2023-08-08,128.00,132.99
sorel,1626741,2164,25,2023-08-08,88.00,93.99
sorel,1627347,2186,25,2023-08-11,216.00,221.99
sorel,1627348,2187,25,2023-08-11,216.00,221.99
sorel,1627800,2199,25,2023-08-15,40.00,39.99
sorel,1627801,2196,25,2023-08-15,102.00,117.99
sorel,1628007,2210,25,2023-08-16,102.00,185.98
sorel,1628207,2217,25,2023-08-17,34.00,33.99
sorel,1628208,2218,25,2023-08-17,34.00,33.99
sorel,1628353,,25,2023-08-18,156.00,162.00
sorel,1628933,2235,25,2023-08-23,68.00,67.99
sorel,1629039,2239,25,2023-08-24,102.00,107.99
sorel,1629331,2259,25,2023-08-25,125.00,130.99
sorel,1629381,,25,2023-08-26,150.00,166.00
sorel,1629719,2277,25,2023-08-30,92.00,97.99
sorel,1629855,2281,25,2023-08-30,172.00,177.99
sorel,1629944,2284,25,2023-08-31,92.00,97.99
sorel,1630322,2297,25,2023-09-01,220.00,225.99
sorel,1630589,2304,25,2023-09-05,100.00,105.99
sorel,1630590,2306,25,2023-09-05,148.00,153.99
sorel,1630591,2305,25,2023-09-05,30.00,29.99
sorel,1630708,2309,25,2023-09-06,88.00,93.99
sorel,1630709,2310,25,2023-09-06,102.00,107.99
sorel,1630710,2311,25,2023-09-06,68.00,67.99
sorel,1630712,2308,25,2023-09-06,184.00,189.99
sorel,1630917,2317,25,2023-09-07,70.00,75.99
sorel,1630918,2318,25,2023-09-07,70.00,75.99
sorel,1631096,2326,25,2023-09-08,184.00,189.99
sorel,1631446,2338,25,2023-09-12,40.00,39.99
sorel,1631447,2339,25,2023-09-12,88.00,108.99
sorel,1631450,2337,25,2023-09-12,104.00,103.99
sorel,1631453,2344,25,2023-09-12,88.00,92.99
sorel,1631499,2345,25,2023-09-13,136.00,140.99
sorel,1631656,,25,2023-09-14,104.00,128.00
sorel,1631929,2362,25,2023-09-15,68.00,67.99
sorel,1631931,2364,25,2023-09-15,268.00,273.99
sorel,1631933,2367,25,2023-09-15,108.00,107.99
sorel,1632068,2368,25,2023-09-16,88.00,92.99
sorel,1632553,2386,25,2023-09-20,104.00,109.99
sorel,1632560,2385,25,2023-09-20,104.00,109.99
sorel,1632755,2399,25,2023-09-21,104.00,109.99
sorel,1633190,2410,25,2023-09-25,88.00,93.99
sorel,1633348,2419,25,2023-09-26,128.00,127.99
sorel,1633492,2424,25,2023-09-27,92.00,97.99
sorel,1633638,2428,25,2023-09-28,92.00,97.99
sorel,1633705,2436,25,2023-09-28,168.00,167.99
sorel,1633706,2437,25,2023-09-28,148.00,153.99
sorel,1633707,2438,25,2023-09-28,148.00,153.99
sorel,1634138,2461,25,2023-10-02,38.00,37.99
sorel,1634439,2472,25,2023-10-04,76.00,77.99
sorel,1635490,2505,25,2023-10-12,168.00,167.99
sorel,1635808,2510,25,2023-10-14,184.00,189.99
sorel,1635809,2511,25,2023-10-14,184.00,189.99
sorel,1635810,2512,25,2023-10-14,208.00,213.99
sorel,1636258,2524,25,2023-10-18,224.00,229.99
sorel,1636455,2531,25,2023-10-19,114.00,119.99
sorel,1636660,2549,25,2023-10-20,92.00,97.99
sorel,1636785,2550,25,2023-10-21,128.00,133.99
sorel,1637060,2583,25,2023-10-24,52.00,51.99
sorel,1637217,2590,25,2023-10-25,38.00,37.99
sorel,1637218,2591,25,2023-10-25,38.00,37.99
sorel,1637219,2592,25,2023-10-25,92.00,97.99
sorel,1637456,2597,25,2023-10-26,40.00,39.99
sorel,1637634,2610,25,2023-10-27,268.00,273.99
sorel,1637753,2614,25,2023-10-28,52.00,51.99
sorel,1638182,2631,25,2023-11-01,152.00,156.99
sorel,1638187,2632,25,2023-11-01,152.00,177.99
sorel,1638188,2636,25,2023-11-01,100.00,105.99
sorel,1638233,2639,25,2023-11-02,210.00,215.99
sorel,1638234,2638,25,2023-11-02,170.00,175.99
sorel,1638387,2644,25,2023-11-02,112.00,117.99
sorel,1638616,2655,25,2023-11-03,242.00,247.99
sorel,1638802,2660,25,2023-11-06,272.00,277.99
sorel,1639499,2687,25,2023-11-10,108.00,107.99
sorel,1639637,2703,25,2023-11-11,52.00,77.94
sorel,1639802,2583,25,2023-11-13,54.00,53.99
sorel,1639804,2708,25,2023-11-13,68.00,67.99
sorel,1640362,2727,25,2023-11-16,34.00,33.99
sorel,1640202,2723,25,2023-11-16,152.00,176.99
sorel,1640736,,25,2023-11-20,272.00,278.00
sorel,1641203,2768,25,2023-11-22,104.00,109.99
sorel,1641204,2769,25,2023-11-22,52.00,51.99
sorel,1641205,2770,25,2023-11-22,52.00,51.99
sorel,1641630,2778,25,2023-11-24,148.00,151.99
sorel,1641752,2782,25,2023-11-25,196.00,201.99
sorel,1641953,2790,25,2023-11-27,184.00,189.99
sorel,1643135,2834,25,2023-12-06,184.00,189.99
sorel,1643347,2850,25,2023-12-07,24.00,23.99
sorel,1643415,,25,2023-12-08,88.00,94.00
sorel,1643849,2859,25,2023-12-12,128.00,132.99
sorel,1644826,2883,25,2023-12-20,112.00,116.99
sorel,1644855,2885,25,2023-12-20,120.00,125.99
sorel,1645096,2898,25,2023-12-22,84.00,100.00
sorel,1645616,2913,25,2023-12-29,34.00,33.99
sorel,1646250,2933,25,2024-01-04,114.00,119.99
sorel,1646562,2946,25,2024-01-06,184.00,189.99
sorel,1647293,,25,2024-01-12,184.00,190.00
sorel,1649683,3039,25,2024-01-31,112.00,111.99
sorel,1650022,3056,25,2024-02-02,72.00,71.99
sorel,1650024,3060,25,2024-02-02,28.00,27.99
sorel,1650626,3091,25,2024-02-08,52.00,51.99
sorel,1652347,3136,25,2024-02-21,104.00,105.99
sorel,1652441,3135,25,2024-02-21,128.00,132.99
sorel,1652487,3139,25,2024-02-22,164.00,169.99
sorel,1652601,3147,25,2024-02-22,150.00,155.99
sorel,1652917,3169,25,2024-02-24,114.00,119.99
sorel,1652948,3173,25,2024-02-24,114.00,119.99
sorel,1652956,3157,25,2024-02-24,34.00,33.99
sorel,1652986,3165,25,2024-02-24,58.00,59.99
sorel,1652988,3172,25,2024-02-24,112.00,116.99
sorel,1653613,3179,25,2024-02-29,128.00,132.99
sorel,1653774,3193,25,2024-03-01,52.00,51.99
sorel,1654322,3206,25,2024-03-05,92.00,97.99
sorel,1654362,3211,25,2024-03-05,92.00,97.99
sorel,1654363,3212,25,2024-03-05,104.00,109.99
sorel,1654422,3219,25,2024-03-06,116.00,121.99
sorel,1654984,3238,25,2024-03-09,56.00,61.99
sorel,1654985,3236,25,2024-03-09,76.00,75.99
sorel,1655697,3276,25,2024-03-14,112.00,111.99
sorel,1656021,3285,25,2024-03-16,144.00,143.99
sorel,1656476,3293,25,2024-03-21,196.00,201.99
sorel,1656629,3298,25,2024-03-21,184.00,189.99
sorel,1656888,3305,25,2024-03-23,102.00,107.99
sorel,1657428,3329,25,2024-03-28,112.00,129.99
sorel,1657429,3330,25,2024-03-28,196.00,201.99
sorel,1657587,3343,25,2024-03-29,144.00,149.99
sorel,1657691,3347,25,2024-03-29,194.00,199.99
sorel,1657823,3351,25,2024-03-30,196.00,201.99
sorel,1657917,3353,25,2024-04-02,44.00,43.99
sorel,1658246,3363,25,2024-04-04,98.00,103.99
sorel,1658306,3367,25,2024-04-04,144.00,149.99
sorel,1658307,3368,25,2024-04-04,104.00,109.99
sorel,1658446,3373,25,2024-04-05,196.00,201.99
sorel,1658769,3395,25,2024-04-09,56.00,55.99
sorel,1658772,3396,25,2024-04-09,92.00,91.99
sorel,1658773,3394,25,2024-04-09,28.00,27.99
sorel,1659003,,25,2024-04-10,112.00,118.00
sorel,1659012,,25,2024-04-10,112.00,118.00
sorel,1659088,3415,25,2024-04-11,72.00,71.99
sorel,1659234,3418,25,2024-04-11,62.00,67.99
sorel,1659235,3419,25,2024-04-11,80.00,85.99
sorel,1659549,3435,25,2024-04-13,56.00,61.99
sorel,1659551,3433,25,2024-04-13,104.00,109.99
sorel,1659832,3443,25,2024-04-16,184.00,189.99
sorel,1660448,3472,25,2024-04-19,184.00,189.99
sorel,1660498,3475,25,2024-04-19,144.00,143.99
sorel,1660592,3477,25,2024-04-20,272.00,277.99
sorel,1661259,3488,25,2024-04-25,62.00,67.99
sorel,1662209,3512,25,2024-05-02,40.00,39.99
sorel,1662210,3513,25,2024-05-02,40.00,55.99
sorel,1662211,3514,25,2024-05-02,246.00,251.99
sorel,1662660,3528,25,2024-05-03,128.00,133.99
sorel,1662661,3533,25,2024-05-03,140.00,145.99
sorel,1662664,3529,25,2024-05-03,164.00,169.99
sorel,1662936,3543,25,2024-05-07,214.00,219.99
sorel,1662937,3544,25,2024-05-07,214.00,219.99
sorel,1662977,3545,25,2024-05-07,82.00,87.99
sorel,1662978,3546,25,2024-05-07,82.00,87.99
sorel,1663076,3549,25,2024-05-07,114.00,119.99
sorel,1663257,3556,25,2024-05-08,62.00,67.99
sorel,1663258,3557,25,2024-05-08,76.00,81.99
sorel,1663259,3554,25,2024-05-08,206.00,211.99
sorel,1663575,,25,2024-05-10,196.00,202.00
sorel,1664638,3593,25,2024-05-17,94.00,99.99
sorel,1664639,3594,25,2024-05-17,106.00,111.99
sorel,1664979,3605,25,2024-05-21,208.00,213.99
sorel,1664980,3607,25,2024-05-21,104.00,109.99
sorel,1665089,3614,25,2024-05-22,100.00,105.99
sorel,1665035,3611,25,2024-05-22,28.00,27.99
sorel,1665046,3613,25,2024-05-22,208.00,213.99
sorel,1665312,3618,25,2024-05-23,76.00,81.99
sorel,1665629,3629,25,2024-05-25,62.00,67.99
sorel,1666133,3637,25,2024-05-29,108.00,113.99
sorel,1666134,3636,25,2024-05-29,108.00,113.99
sorel,1666157,,25,2024-05-29,246.00,252.00
sorel,1666365,3646,25,2024-05-30,126.00,131.99
sorel,1666366,3647,25,2024-05-30,62.00,67.99
sorel,1666368,3649,25,2024-05-30,92.00,97.99
sorel,1666369,3650,25,2024-05-30,92.00,97.99
sorel,1666809,,25,2024-06-04,244.00,250.00
sorel,1667169,3667,25,2024-06-06,152.00,151.99
sorel,1667171,,25,2024-06-06,62.00,68.00
sorel,1667238,3672,25,2024-06-06,112.00,111.99
sorel,1667318,3678,25,2024-06-06,104.00,109.99
sorel,1667952,3698,25,2024-06-11,92.00,97.99
sorel,1667953,3703,25,2024-06-11,126.00,131.99
sorel,1667954,3704,25,2024-06-11,94.00,99.99
sorel,1667955,3702,25,2024-06-11,80.00,85.99
sorel,1668063,3708,25,2024-06-12,28.00,27.99
sorel,1668511,3727,25,2024-06-14,96.00,101.99
sorel,1668524,,25,2024-06-14,192.00,198.00
sorel,1668989,3739,25,2024-06-19,80.00,85.99
sorel,1669332,3754,25,2024-06-20,232.00,237.99
sorel,1669340,3759,25,2024-06-20,124.00,123.99
sorel,1669555,3766,25,2024-06-21,94.00,99.99
sorel,1669557,,25,2024-06-21,62.00,68.00
sorel,1669577,3767,25,2024-06-22,196.00,201.99
sorel,1669837,3773,25,2024-06-25,76.00,113.94
sorel,1669906,3775,25,2024-06-26,80.00,79.99
sorel,1669907,3776,25,2024-06-26,72.00,71.99
sorel,1670218,3783,25,2024-06-27,62.00,67.99
sorel,1670219,3784,25,2024-06-27,82.00,87.99
sorel,1670620,,25,2024-07-02,31.00,37.00
sorel,1671057,3817,25,2024-07-04,140.00,139.99
sorel,1671072,3819,25,2024-07-04,184.00,189.99
sorel,1671100,,25,2024-07-05,208.00,214.00
sorel,1671237,3822,25,2024-07-05,100.00,105.99
sorel,1671301,3824,25,2024-07-05,100.00,105.99
sorel,1671851,3833,25,2024-07-11,76.00,91.99
sorel,1671852,3832,25,2024-07-11,76.00,91.99
sorel,1672003,3829,25,2024-07-11,184.00,189.99
sorel,1672869,3855,25,2024-07-18,64.00,69.99
sorel,1672987,3870,25,2024-07-19,44.00,43.99
sorel,1673539,3884,25,2024-07-23,138.00,142.99
sorel,1673541,3886,25,2024-07-23,62.00,67.99
sorel,1673788,3903,25,2024-07-25,98.00,103.99
sorel,1673798,,25,2024-07-25,214.00,220.00
sorel,1674024,3914,25,2024-07-26,88.00,93.99
sorel,1674128,3918,25,2024-07-27,256.00,261.99
sorel,1674129,3917,25,2024-07-27,268.00,277.99
sorel,1674197,3920,25,2024-07-27,104.00,109.99
sorel,1674329,3921,25,2024-07-30,104.00,109.99
sorel,1674396,,25,2024-07-30,64.00,70.00
sorel,1674602,3927,25,2024-07-31,100.00,115.99
sorel,1674983,3943,25,2024-08-03,232.00,237.99
