primary_key,product_code,color_code,product_name,product_name_en,collection,price,price_can,vendant_edll,cost,cost_us,e_lab_us_price,e_lab_can_price,description,manufacturer,real_manufacturer,abbe,density,sphere_min,sphere_max,sphere_over_max,sphere_over_min,cyl_over_min,cyl_min,cyl_max,add_min,add_max,index_v,coating,photo,polar,prod_status,min_height,max_height,product_line,lens_category,tintable,optipoints_bonus,expressable,diameter,corridor,last_update,product_code_swiss,product_code_hko,product_code_gkb,maj_prix_mars2019,maj_prix_juillet2021,maj_prix_novembre2022,cost_gkb_backup,categorie_optipro
100949,BSD250CLHC," ","Promo Precision+ 1.50 Design Interieur Clear with HC (Corridor 7mm) ","Promo Precision+ 1.50 Design Indoor Clear with HC (Corridor 7mm) ","Entrepot KNR",50.00,50.00,125.00,25.20,25.20,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,0.50,4.00,1.50,"Hard Coat",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",7,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","ne s applique pas car inactif",,
100948,BSD267CLHC," ","Promo Precision+ 1.67 Design Interieur Clear with HC (Corridor 7mm) ","Promo Precision+ 1.67 Design Indoor Clear with HC (Corridor 7mm) ","Entrepot KNR",76.00,76.00,190.00,44.92,44.92,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,0.50,4.00,1.67,"Hard Coat",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",7,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","ne s applique pas car inactif",,
98637,BIXT74TGARS," ","Precision+ 1.74 Design Tout Usage Transition Grey with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.74 Design All Purpose Transition Grey with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",146.00,146.00,365.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,0.50,4.00,1.74,"Super AR",Grey,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
98710,BSD274CLHC," ","Precision+ 1.74 Design Interieur Clear with HC (Corridor 11mm) ","Precision+ 1.74 Design Indoor Clear with HC (Corridor 11mm) ","Entrepot KNR",176.00,176.00,440.00,77.25,77.25,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
98634,BIXL74TGHC," ","Precision+ 1.74 Design Tout Usage Transition Grey with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.74 Design All Purpose Transition Grey with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",128.00,128.00,320.00,154.00,154.00,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,0.50,4.00,1.74,"Hard Coat",Grey,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
98631,BIXT74TBARS," ","Precision+ 1.74 Design Tout Usage Transition Brown with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.74 Design All Purpose Transition Brown with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",146.00,146.00,365.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,0.50,4.00,1.74,"Super AR",Brown,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
98707,BSD274TGARS," ","Precision+ 1.74 Design Interieur Transition Grey with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.74 Design Indoor Transition Grey with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",122.00,122.00,305.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
100947,BSD267CLARS," ","Promo Precision+ 1.67 Design Interieur Clear with Super AR Backside (Corridor 7mm) ","Promo Precision+ 1.67 Design Indoor Clear with Super AR Backside (Corridor 7mm) ","Entrepot KNR",94.00,94.00,225.00,53.16,53.16,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,0.50,4.00,1.67,"Super AR Backside",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",7,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","ne s applique pas car inactif",,
98148,BIXL60TBHC," ","Precision+ 1.60 Design Tout Usage Transition Brown with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.60 Design All Purpose Transition Brown with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",106.00,106.00,265.00,78.00,78.00,0.00,0.00," "," "," ",0,0.00,-9.50,5.50,5.50,-9.50,-4.00,-4.00,0.00,0.50,4.00,1.60,"Hard Coat",Brown,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
98704,BSD274TGHC," ","Precision+ 1.74 Design Interieur Transition Grey with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.74 Design Indoor Transition Grey with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",108.00,108.00,270.00,154.00,154.00,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
98151,BIXT60TBARS," ","Precision+ 1.60 Design Tout Usage Transition Brown with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.60 Design All Purpose Transition Brown with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",124.00,124.00,310.00,86.24,86.24,0.00,0.00," "," "," ",0,0.00,-9.50,5.50,5.50,-9.50,-4.00,-4.00,0.00,0.50,4.00,1.60,"Super AR",Brown,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
100946,BHD267CLHC," ","Promo Precision+ 1.67 Design Exterieur Clear with HC (Corridor 7mm) ","Promo Precision+ 1.67 Design Outdoor Clear with HC (Corridor 7mm) ","Entrepot KNR",76.00,76.00,190.00,44.92,44.92,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,0.50,4.00,1.67,"Hard Coat",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",7,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","ne s applique pas car inactif",,
98701,BSD274TBARS," ","Precision+ 1.74 Design Interieur Transition Brown with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.74 Design Indoor Transition Brown with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",122.00,122.00,305.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
98511,BSD267PBHC," ","Precision+ 1.67 Design Interieur Polarized Brown with HC (Corridor 11mm) ","Precision+ 1.67 Design Indoor Polarized Brown with HC (Corridor 11mm) ","Entrepot KNR",184.00,184.00,460.00,79.00,79.00,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,0.50,4.00,1.67,"Hard Coat",None,Brown,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","Aucune maj a effectuer.(script de Charles)2022-11-08",,BETTER
98514,BSD267PBARS," ","Precision+ 1.67 Design Interieur Polarized Brown with Super AR Backside (Corridor 11mm) ","Precision+ 1.67 Design Indoor Polarized Brown with Super AR Backside (Corridor 11mm) ","Entrepot KNR",216.00,216.00,530.00,87.24,87.24,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,0.50,4.00,1.67,"Super AR Backside",None,Brown,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","ne s applique pas car inactif",,
98698,BSD274TBHC," ","Precision+ 1.74 Design Interieur Transition Brown with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.74 Design Indoor Transition Brown with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",108.00,108.00,270.00,154.00,154.00,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
100945,BHD267CLARS," ","Promo Precision+ 1.67 Design Exterieur Clear with Super AR Backside (Corridor 7mm) ","Promo Precision+ 1.67 Design Outdoor Clear with SuperAR Backside (Corridor 7mm) ","Entrepot KNR",94.00,94.00,225.00,53.16,53.16,0.00,0.00," ",,,0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,0.50,4.00,1.67,"Super AR Backside",None,None,inactive,11,35.00,directlens,"prog ff",no,0,0," ",7,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","ne s applique pas car inactif",,
98517,BSD267PGHC," ","Precision+ 1.67 Design Interieur Polarized Grey with HC (Corridor 11mm) ","Precision+ 1.67 Design Indoor Polarized Grey with HC (Corridor 11mm) ","Entrepot KNR",184.00,184.00,460.00,79.00,79.00,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,0.50,4.00,1.67,"Hard Coat",None,Grey,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","Aucune maj a effectuer.(script de Charles)2022-11-08",,BETTER
98695,BSD274CLARS," ","Precision+ 1.74 Design Interieur Clear with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.74 Design Indoor Clear with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",102.00,102.00,255.00,85.49,85.49,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Super AR",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
98520,BSD267PGARS," ","Precision+ 1.67 Design Interieur Polarized Grey with Super AR Backside (Corridor 11mm) ","Precision+ 1.67 Design Indoor Polarized Grey with Super AR Backside (Corridor 11mm) ","Entrepot KNR",216.00,216.00,530.00,87.24,87.24,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,0.50,4.00,1.67,"Super AR Backside",None,Grey,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","ne s applique pas car inactif",,
100944,BIXL67CLHC," ","Promo Precision+ 1.67 Design Tout Usage Clear with HC (Corridor 7mm) ","Promo Precision+ 1.67 Design All Purpose Clear with HC (Corridor 7mm) ","Entrepot KNR",76.00,76.00,190.00,44.92,44.92,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,0.50,4.00,1.67,"Hard Coat",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",7,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","ne s applique pas car inactif",,
98692,BSD274CLHC," ","Precision+ 1.74 Design Interieur Clear with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.74 Design Indoor Clear with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",88.00,88.00,220.00,77.25,77.25,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
98523,BSD267TBHC," ","Precision+ 1.67 Design Interieur Transition Brown with HC (Corridor 11mm) ","Precision+ 1.67 Design Indoor Transition Brown with HC (Corridor 11mm) ","Entrepot KNR",184.00,184.00,460.00,86.00,86.00,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,0.50,4.00,1.67,"Hard Coat",Brown,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","Aucune maj a effectuer.(script de Charles)2022-11-08",,BETTER
97623,BSD250CLARS," ","Precision+ 1.50 Design Interieur Clear with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.50 Design Indoor Clear with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",66.00,66.00,155.00,33.44,33.44,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,0.50,4.00,1.50,"Super AR",None,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","Aucune maj a effectuer.(script de Charles)2022-11-08",,"BETTER 2ND"
98689,BHD274TGARS," ","Precision+ 1.74 Design Exterieur Transition Grey with Super-AR (Corridor 11mm) ","Precision+ 1.74 Design Outdoor Transition Grey with Super-AR (Corridor 11mm) ","Entrepot KNR",244.00,244.00,610.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97626,BSD250DHC," ","Precision+ 1.50 Design Interieur DriveWear with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.50 Design Indoor DriveWear with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",108.00,108.00,270.00,107.00,107.00,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,0.50,4.00,1.50,"Hard Coat",Drivewear,Drivewear,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
98686,BHD274TGHC," ","Precision+ 1.74 Design Exterieur Transition Grey with HC (Corridor 11mm) ","Precision+ 1.74 Design Outdoor Transition Grey with HC (Corridor 11mm) ","Entrepot KNR",216.00,216.00,540.00,154.00,154.00,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97629,BSD250DARS," ","Precision+ 1.50 Design Interieur DriveWear with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.50 Design Indoor DriveWear with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",126.00,126.00,315.00,115.24,115.24,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,0.50,4.00,1.50,"Super AR",Drivewear,Drivewear,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
97632,BSD250NBHC," ","Precision+ 1.50 Design Interieur NeoChrome Brown with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.50 Design Indoor NeoChrome Brown with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",56.00,56.00,140.00,36.80,36.80,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,0.50,4.00,1.50,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","ne s applique pas car inactif",,
97635,BSD250NBARS," ","Precision+ 1.50 Design Interieur NeoChrome Brown with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.50 Design Indoor NeoChrome Brown with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",74.00,74.00,175.00,45.04,45.04,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,0.50,4.00,1.50,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","ne s applique pas car inactif",,
98683,BHD274TBARS," ","Precision+ 1.74 Design Exterieur Transition Brown with Super-AR (Corridor 11mm) ","Precision+ 1.74 Design Outdoor Transition Brown with Super-AR (Corridor 11mm) ","Entrepot KNR",244.00,244.00,610.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
100942,BIXL50CLHC," ","Promo Precision+ 1.50 Design Tout Usage Clear with HC (Corridor 7mm)","Promo Precision+ 1.50 Design All Purpose Clear with HC (Corridor 7mm) ","Entrepot KNR",50.00,50.00,125.00,25.20,25.20,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,0.50,4.00,1.50,"Hard Coat",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",7,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","ne s applique pas car inactif",,
100940,BHD260CLHC," ","Promo Precision+ 1.60 Design Exterieur Clear with HC (Corridor 11mm) ","Promo Precision+ 1.60 Design Outdoor Clear with HC (Corridor 11mm) ","Entrepot KNR",68.00,68.00,170.00,33.90,33.90,0.00,0.00," "," "," ",0,0.00,-9.50,5.00,5.00,-9.50,-4.00,-4.00,0.00,0.50,4.00,1.60,"Hard Coat",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","ne s applique pas car inactif",,
100939,BHD2D50CLARS," ","Promo Precision+ 1.50 Design Conduite Clear with Super AR Backside (Corridor 11mm) ","Promo Precision+ 1.50 Design Drive Clear with Super AR Backside (Corridor 11mm) ","Entrepot KNR",68.00,68.00,160.00,33.44,33.44,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,0.50,4.00,1.50,"Super AR Backside",None,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","ne s applique pas car inactif",,
98680,BHD274TBHC," ","Precision+ 1.74 Design Exterieur Transition Brown with HC (Corridor 11mm) ","Precision+ 1.74 Design Outdoor Transition Brown with HC (Corridor 11mm) ","Entrepot KNR",216.00,216.00,540.00,154.00,154.00,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97638,BSD250NGHC," ","Precision+ 1.50 Design Interieur NeoChrome Grey with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.50 Design Indoor NeoChrome Grey with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",56.00,56.00,140.00,36.80,36.80,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,0.50,4.00,1.50,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","ne s applique pas car inactif",,
