V-1040HX;2024-02-20;267-1650331;120.99
V-1040HX;2024-02-28;267-1651287;24.99
V-1040HX;2024-02-12;267-1650293;61.99
V-1040HX;2024-02-16;267-1650294;115.99
V-1040HX;2024-02-20;267-1650295;293.99
V-1040HX;2024-02-20;267-1650332;263.99
V-1040HX;2024-02-26;267-1650333;269.99
V-1040HX;2024-02-16;267-1650339;77.99
V-1040HX;2024-02-13;267-1650340;109.99
V-1040HX;2024-02-20;267-1650341;99.99
V-1040HX;2024-02-16;267-1650342;131.99
V-1040HX;2024-02-13;267-1650343;57.99
27300;2024-02-20;836-1651295;178
V-1040HX;2024-02-21;267-1650487;70
V-1040HX;2024-02-20;267-1650493;48
V-1040HX;2024-02-16;267-1650505;57
V-1040HX;2024-02-15;267-1650507;173.99
V-1040HX;2024-02-20;267-1650510;92.99
V-1040HX;2024-02-21;267-1650561;103.99
V-1040HX;2024-02-21;267-1650562;103.99
V-1040HX;2024-02-28;267-1651588;101.99
V-1040HX;2024-02-27;267-1651326;141.99
V-1040HX;2024-02-21;267-1650563;101.99
V-1040HX;2024-02-22;267-1650613;71.99
V-1040HX;2024-02-26;267-1651275;261.99
V-1040HX;2024-02-22;267-1650615;137.99
V-1040HX;2024-02-20;267-1650616;131.99
V-1040HX;2024-02-21;267-1650617;67.99
V-1040HX;2024-02-13;267-1650618;29.99
V-1040HX;2024-02-22;267-1650627;112
V-1040HX;2024-02-14;267-1650640;29.99
V-1040HX;2024-02-27;267-1650693;71.99
27300;2024-02-20;836-1651296;348
V-1040HX;2024-02-16;267-1650789;29.99
V-1040HX;2024-02-15;267-1650790;27.99
V-1040HX;2024-02-23;267-1650791;41.99
V-1040HX;2024-02-22;267-1650792;255.99
V-1040HX;2024-02-22;267-1650793;63.99
27300;2024-02-15;836-1650827;138
27300;2024-02-15;836-1650828;138
27300;2024-02-21;533-1650796;45.95
27300;2024-02-15;836-1650829;138
27300;2024-02-15;836-1650830;138
27300;2024-02-15;836-1650832;238
V-1040HX;2024-02-21;267-1650804;76
27300;2024-02-15;836-1650833;138
27300;2024-02-15;836-1650834;248
27300;2024-02-21;836-1651593;138
V-1040HX;2024-02-20;267-1650831;56.99
27300;2024-02-15;836-1650835;138
V-1040HX;2024-02-22;267-1650855;145.99
V-1040HX;2024-02-21;267-1650856;141.99
V-1040HX;2024-02-23;267-1650904;65.94
V-1040HX;2024-02-23;267-1650857;141.99
V-1040HX;2024-02-23;267-1650875;183.99
V-1040HX;2024-02-22;267-1650876;109.99
V-1040HX;2024-02-22;267-1650877;253.99
V-1040HX;2024-02-23;267-1650992;109.99
V-1040HX;2024-02-23;267-1650878;92.99
V-1040HX;2024-02-20;267-1650907;92.99
V-1040HX;2024-02-21;267-1650908;56.99
V-1040HX;2024-02-23;267-1650989;63.99
V-1040HX;2024-02-23;267-1650990;41.99
V-1040HX;2024-02-26;267-1650991;63.99
V-1040HX;2024-02-23;267-1650993;121.99
V-1040HX;2024-02-23;267-1651043;99.99
V-1040HX;2024-02-23;267-1651044;111.99
V-1040HX;2024-02-16;267-1651045;29.99
V-1040HX;2024-02-21;267-1651106;47.99
V-1040HX;2024-02-16;267-1651046;29.99
V-1040HX;2024-02-16;267-1651078;29.99
V-1040HX;2024-02-23;267-1651055;29.99
V-1040HX;2024-02-23;267-1651056;27.99
V-1040HX;2024-02-15;267-1651057;179.99
V-1040HX;2024-02-26;267-1651058;30.99
V-1040HX;2024-02-21;267-1651060;23.99
V-1040HX;2024-02-23;267-1651061;63.99
V-1040HX;2024-02-23;267-1651062;63.99
V-1040HX;2024-02-23;267-1651063;43.99
V-1040HX;2024-02-23;267-1651079;99.99
V-1040HX;2024-02-23;267-1651081;213.99
V-1040HX;2024-02-23;267-1651083;109.99
V-1040HX;2024-02-23;267-1651084;71.99
V-1040HX;2024-02-22;267-1651108;121.99
V-1040HX;2024-02-23;267-1651110;63.99
V-1040HX;2024-02-16;267-1651113;29.99
V-1040HX;2024-02-22;267-1651117;50
V-1040HX;2024-02-23;267-1651118;242
27300;2024-02-21;836-1651594;238
27300;2024-02-21;836-1651595;238
27300;2024-02-20;836-1651297;138
27300;2024-02-20;836-1651298;138
27300;2024-02-20;836-1651299;178
27300;2024-02-20;836-1651301;278
V-1040HX;2024-02-26;267-1651327;113.99
27300;2024-02-20;836-1651302;119
V-1040HX;2024-02-26;267-1651328;29.99
V-1040HX;2024-02-27;267-1651329;101.99
V-1040HX;2024-02-28;267-1651331;155.99
V-1040HX;2024-02-26;267-1651332;65.99
V-1040HX;2024-02-26;267-1651333;29.99
27300;2024-02-20;836-1651337;178
27300;2024-02-20;836-1651338;138
V-1040HX;2024-02-28;267-1651350;137.99
V-1040HX;2024-02-28;267-1651518;24.99
V-1000NB;2024-02-27;759-1651517;141.74
V-1040HX;2024-02-28;267-1651615;101.99
27300;2024-02-21;836-1651649;238
27300;2024-02-21;836-1651650;288
27300;2024-02-21;836-1651652;138
V-1040HX;2024-02-29;267-1651746;131.99
V-1040HX;2024-02-29;267-1651747;24.99
V-1040HX;2024-02-29;267-1651748;24.99
V-1040HX;2024-02-29;267-1651804;97.99
V-1040HX;2024-02-29;267-1651838;63.99
V-1040HX;2024-02-27;267-1651839;29.99
V-1040HX;2024-02-27;267-1651840;63.99
V-1040HX;2024-02-29;267-1651852;105.99
V-1040HX;2024-02-27;267-1651853;92.99
V-1040HX;2024-02-29;267-1651854;29.99
V-1040HX;2024-02-29;267-1651916;85.99
V-1040HX;2024-02-29;267-1651909;91.99
V-1040HX;2024-02-29;267-1651917;27.99
V-1040HX;2024-02-27;267-1651919;53.99
V-1040HX;2024-02-29;267-1651936;91.99
V-1040HX;2024-02-29;267-1651938;77.99
27300;2024-02-29;836-1653103;38
27300;2024-02-29;836-1653104;138
27300;2024-02-29;836-1653106;138
27300;2024-02-29;836-1653112;188
27300;2024-02-29;836-1653115;138
V-1000NB;2024-02-15;266-1650679;117.99
V-1000NB;2024-02-05;266-1646959;53.99
V-1000NB;2024-02-16;266-1650219;67.99
V-1000NB;2024-02-16;266-1648485;155.99
V-1000NB;2024-02-09;266-1647733;183.99
V-1000NB;2024-02-01;266-1647979;207.99
V-1000NB;2024-02-08;266-1649608;167.99
V-1000NB;2024-02-05;266-1648252;167.99
V-1000NB;2024-02-06;266-1648394;245.99
V-1000NB;2024-02-06;266-1648395;179.99
V-1000NB;2024-02-01;266-1648486;63.99
V-1000NB;2024-02-14;266-1648548;103.99
V-1000NB;2024-02-02;266-1648630;237.99
V-1000NB;2024-02-01;266-1648701;99.99
V-1000NB;2024-02-01;266-1648738;61.99
V-1000NB;2024-02-05;266-1649335;30
V-1000NB;2024-02-01;266-1648739;137.99
V-1000NB;2024-02-01;266-1648759;111.99
V-1000NB;2024-02-05;266-1648787;101.99
V-1000NB;2024-02-08;266-1648788;99.99
V-1000NB;2024-02-21;266-1649723;141.99
V-1000NB;2024-02-02;266-1648868;143.99
V-1000NB;2024-02-06;266-1648872;75.99
V-1000NB;2024-02-08;266-1648904;87.99
V-1000NB;2024-02-02;266-1649038;201.99
V-1000NB;2024-02-21;266-1649039;63.99
V-1000NB;2024-02-02;266-1649040;63.99
V-1000NB;2024-02-02;266-1649045;118
V-1000NB;2024-02-07;266-1649046;103.99
V-1000NB;2024-02-02;266-1649048;167.99
V-1000NB;2024-02-12;266-1649721;71.99
V-1000NB;2024-02-07;266-1649211;101.99
V-1000NB;2024-02-07;266-1649212;75.99
V-1000NB;2024-02-06;266-1649213;76
V-1000NB;2024-02-02;266-1649242;68.99
V-1000NB;2024-02-05;266-1649334;303.99
V-1000NB;2024-02-20;266-1649336;31.99
V-1000NB;2024-02-22;266-1649874;149.99
V-1000NB;2024-02-05;266-1649401;43.99
V-1000NB;2024-02-09;266-1649411;219.99
V-1000NB;2024-02-09;266-1649451;101.99
V-1000NB;2024-02-08;266-1649439;183.99
V-1000NB;2024-02-12;266-1649558;99.99
V-1000NB;2024-02-08;266-1649570;197.99
V-1000NB;2024-02-09;266-1649722;177.99
V-1000NB;2024-02-26;266-1649740;103.99
V-1000NB;2024-02-12;266-1649749;27.99
V-1000NB;2024-02-21;266-1649766;75.99
V-1000NB;2024-02-07;266-1649797;53.99
V-1000NB;2024-02-12;266-1649932;111.99
V-1000NB;2024-02-22;266-1649933;117.99
V-1000NB;2024-02-23;266-1649934;53.99
V-1000NB;2024-02-12;266-1649935;233.99
V-1000NB;2024-02-14;266-1649943;115.99
V-1000NB;2024-02-14;266-1649944;75.99
V-1000NB;2024-02-14;266-1649945;75.99
V-1000NB;2024-02-15;266-1650160;24.99
V-1000NB;2024-02-15;266-1650161;63.99
V-1000NB;2024-02-21;266-1650221;77.99
V-1000NB;2024-02-13;266-1650224;201.99
V-1000NB;2024-02-13;266-1650231;111.99
V-1000NB;2024-02-15;266-1650232;167.99
V-1000NB;2024-02-15;266-1650254;63.99
V-1000NB;2024-02-07;266-1650255;26.99
V-1000NB;2024-02-15;266-1650256;49.99
V-1000NB;2024-02-16;266-1650334;103.99
V-1000NB;2024-02-23;266-1650364;173.99
V-1000NB;2024-02-15;266-1650365;101.99
V-1000NB;2024-02-15;266-1650396;125.99
V-1000NB;2024-02-15;266-1650461;215.99
V-1000NB;2024-02-26;266-1651304;110.99
V-1000NB;2024-02-22;266-1650482;101.99
V-1000NB;2024-02-15;266-1650504;255.99
V-1000NB;2024-02-20;266-1650513;33.99
V-1000NB;2024-02-21;266-1650555;103.99
V-1000NB;2024-02-15;266-1650593;29.99
V-1000NB;2024-02-16;266-1650636;29.99
V-1000NB;2024-02-21;266-1650652;95.99
V-1000NB;2024-02-22;266-1650677;99.99
V-1000NB;2024-02-23;266-1650873;105.99
V-1000NB;2024-02-23;266-1650896;63.99
V-1000NB;2024-02-16;266-1651124;61.99
V-1000NB;2024-02-22;266-1651125;99.99
V-1000NB;2024-02-21;266-1651126;53.99
V-1000NB;2024-02-23;266-1651127;137.99
V-1000NB;2024-02-26;266-1651198;99.99
V-1000NB;2024-02-26;266-1651199;97.99
V-1000NB;2024-02-26;266-1651200;201.99
V-1000NB;2024-02-22;266-1651207;53.99
V-1000NB;2024-02-26;266-1651305;99.99
V-1000NB;2024-02-20;266-1651306;67.99
V-1000NB;2024-02-28;266-1651307;203.99
V-1000NB;2024-02-26;266-1651308;215.99
V-1000NB;2024-02-26;266-1651341;53.99
V-1000NB;2024-02-26;266-1651352;201.99
V-1000NB;2024-02-28;266-1651622;137.99
V-1000NB;2024-02-27;266-1651583;29.99
V-1000NB;2024-02-28;266-1651509;167.99
V-1000NB;2024-02-27;266-1651506;189.99
V-1000NB;2024-02-28;266-1651625;141.99
V-1000NB;2024-02-29;266-1651780;253.99
V-1000NB;2024-02-28;266-1651626;183.99
V-1000NB;2024-02-28;266-1651627;167.99
V-1000NB;2024-02-28;266-1651628;103.99
V-1000NB;2024-02-27;266-1651670;201.99
V-1000NB;2024-02-28;266-1651727;149.99
V-1000NB;2024-02-27;266-1651742;213.99
V-1000NB;2024-02-28;266-1651754;109.99
V-1000NB;2024-02-27;266-1651791;96.99
V-1000NB;2024-02-29;266-1651800;173.99
V-1000NB;2024-02-29;266-1651801;149.99
V-1000NB;2024-02-28;266-1651818;65.99
V-1000NB;2024-02-29;266-1651942;179.99
V-1000NB;2024-02-28;266-1652356;131.99
V-1000NB;2024-02-29;266-1652421;178
V-1000NB;2024-02-06;759-1649042;147.29
V-1000NB;2024-02-06;759-1649043;140.29
V-1000NB;2024-02-27;759-1651517;141.74
V-1000VD;2024-02-24;266-1636558;261.99
V-1000VD;2024-02-14;266-1648465;292
V-1000VD;2024-02-14;266-1648963;79.99
V-1000VD;2024-02-01;266-1648397;76
V-1000VD;2024-02-14;266-1648402;214
V-1000VD;2024-02-02;266-1648426;158
V-1000VD;2024-02-22;266-1648429;116
V-1000VD;2024-02-15;266-1648449;86
V-1000VD;2024-02-01;266-1648615;189.99
V-1000VD;2024-02-01;266-1648667;33.99
V-1000VD;2024-02-15;266-1648671;225.99
V-1000VD;2024-02-07;266-1648676;180
V-1000VD;2024-02-06;266-1648765;189.99
V-1000VD;2024-02-01;266-1648789;149.99
V-1000VD;2024-02-06;266-1648964;105.99
V-1000VD;2024-02-09;266-1648965;237.99
V-1000VD;2024-02-07;266-1648966;103.99
V-1000VD;2024-02-06;266-1649123;63.99
V-1000VD;2024-02-06;266-1649309;179.99
V-1000VD;2024-02-01;266-1649310;213.99
V-1000VD;2024-02-06;266-1649311;151.99
V-1000VD;2024-02-02;266-1649312;151.99
V-1000VD;2024-02-07;266-1649314;121.99
V-1000VD;2024-02-20;266-1649315;189.99
V-1000VD;2024-02-16;266-1649316;135
V-1000VD;2024-02-08;266-1649856;118
V-1000VD;2024-02-07;266-1649538;99.99
V-1000VD;2024-02-07;266-1649539;227.99
V-1000VD;2024-02-05;266-1649540;41.99
V-1000VD;2024-02-08;266-1649541;115.99
V-1000VD;2024-02-02;266-1649542;27.99
V-1000VD;2024-02-07;266-1649543;113.99
V-1000VD;2024-02-22;266-1649589;123.99
V-1000VD;2024-02-15;266-1649644;121.99
V-1000VD;2024-02-13;266-1649898;115.99
V-1000VD;2024-02-09;266-1649899;53.99
V-1000VD;2024-02-09;266-1649900;53.99
V-1000VD;2024-02-09;266-1649901;117.99
V-1000VD;2024-02-20;266-1649902;231.99
V-1000VD;2024-02-09;266-1649903;149.99
V-1000VD;2024-02-12;266-1649904;115.99
V-1000VD;2024-02-13;266-1649905;51.99
V-1000VD;2024-02-08;266-1649855;118
V-1000VD;2024-02-13;266-1649906;125.99
V-1000VD;2024-02-09;266-1649907;63.99
V-1000VD;2024-02-08;266-1649908;57.99
V-1000VD;2024-02-12;266-1649912;149.99
V-1000VD;2024-02-09;266-1649916;187.99
V-1000VD;2024-02-08;266-1649917;185.99
V-1000VD;2024-02-12;266-1649918;141.99
V-1000VD;2024-02-12;266-1650003;293.99
V-1000VD;2024-02-09;266-1650004;117.99
V-1000VD;2024-02-08;266-1650147;157.99
V-1000VD;2024-02-13;266-1650148;91.99
V-1000VD;2024-02-12;266-1650149;149.99
V-1000VD;2024-02-13;266-1650150;149.99
V-1000VD;2024-02-15;266-1650151;157.99
V-1000VD;2024-02-20;266-1650152;269.99
V-1000VD;2024-02-22;266-1650839;185.99
V-1000VD;2024-02-21;266-1650300;112
V-1000VD;2024-02-20;266-1650456;219.99
V-1000VD;2024-02-13;266-1650457;171.99
V-1000VD;2024-02-16;266-1650458;115.99
V-1000VD;2024-02-16;266-1650459;215.99
V-1000VD;2024-02-13;266-1650460;113.99
V-1000VD;2024-02-22;266-1650492;270
V-1000VD;2024-02-15;266-1650601;33.99
V-1000VD;2024-02-20;266-1650602;103.99
V-1000VD;2024-02-14;266-1650603;189.99
V-1000VD;2024-02-13;266-1650605;33.99
V-1000VD;2024-02-15;266-1650768;71.99
V-1000VD;2024-02-20;266-1650769;139.99
V-1000VD;2024-02-22;266-1650770;215.99
V-1000VD;2024-02-22;266-1650771;225.99
V-1000VD;2024-02-29;266-1650772;153.99
V-1000VD;2024-02-21;266-1650773;55.99
V-1000VD;2024-02-20;266-1650774;197.99
V-1000VD;2024-02-13;266-1650775;29.99
V-1000VD;2024-02-13;266-1650776;29.99
V-1000VD;2024-02-22;266-1650778;106
V-1000VD;2024-02-22;266-1650840;111.99
V-1000VD;2024-02-21;266-1650841;213.99
V-1000VD;2024-02-23;266-1650943;213.99
V-1000VD;2024-02-22;266-1650944;153.99
V-1000VD;2024-02-21;266-1650945;213.99
V-1000VD;2024-02-23;266-1650994;51.99
V-1000VD;2024-02-15;266-1651009;55.99
V-1000VD;2024-02-23;266-1651010;149.99
V-1000VD;2024-02-26;266-1651071;219.99
V-1000VD;2024-02-28;266-1651072;92.99
V-1000VD;2024-02-20;266-1651154;75.99
V-1000VD;2024-02-20;266-1651155;119.99
V-1000VD;2024-02-23;266-1651157;215.99
V-1000VD;2024-02-23;266-1651158;115.99
V-1000VD;2024-02-23;266-1651159;115.99
V-1000VD;2024-02-26;266-1651160;213.99
V-1000VD;2024-02-26;266-1651161;213.99
V-1000VD;2024-02-23;266-1651162;179.99
V-1000VD;2024-02-21;266-1651163;167.99
V-1000VD;2024-02-21;266-1651164;92.99
V-1000VD;2024-02-26;266-1651165;105.99
V-1000VD;2024-02-23;266-1651166;215.99
V-1000VD;2024-02-21;266-1651167;105.99
V-1000VD;2024-02-26;266-1651169;220
V-1000VD;2024-02-21;266-1651171;249.99
V-1000VD;2024-02-26;266-1651172;59.99
V-1000VD;2024-02-26;266-1651173;153.99
V-1000VD;2024-02-21;266-1651174;137.99
V-1000VD;2024-02-26;266-1651175;116.99
V-1000VD;2024-02-26;266-1651176;267.99
V-1000VD;2024-02-21;266-1651432;109.99
V-1000VD;2024-02-29;266-1651433;179.99
V-1000VD;2024-02-21;266-1651434;29.99
V-1000VD;2024-02-29;266-1651435;219.99
V-1000VD;2024-02-20;266-1651443;262
V-1000VD;2024-02-29;266-1651512;117.99
V-1000VD;2024-02-28;266-1651514;167.99
V-1000VD;2024-02-27;266-1651699;109.99
V-1000VD;2024-02-28;266-1651671;75.99
V-1000VD;2024-02-21;266-1651672;139.99
V-1000VD;2024-02-21;266-1651673;132.99
V-1000VD;2024-02-21;266-1651674;263.99
V-1000VD;2024-02-29;266-1651675;185.99
V-1000VD;2024-02-28;266-1651676;115.99
V-1000VD;2024-02-28;266-1651720;215.99
V-1000VD;2024-02-29;266-1651772;227.99
V-1000VD;2024-02-27;266-1651773;57.99
V-1000VD;2024-02-28;266-1651825;201.99
V-1000VD;2024-02-27;266-1651826;167.99
V-1000VD;2024-02-29;266-1651842;160
V-1000VD;2024-02-29;266-1652079;185.99
V-1000VD;2024-02-27;266-1652316;43.99
V-1000VD;2024-02-28;266-1652320;111.99
V-1000VD;2024-02-28;266-1652369;32
V-1000VD;2024-02-28;266-1652451;143.99
V-1000VD;2024-02-27;266-1652636;57.99
V-1000VD;2024-02-27;266-1652637;57.99
V-1000VD;2024-02-29;266-1652932;77.99
V-1000VD;2024-02-13;759-1649544;146.97
V-1000MO;2024-02-21;266-1647771;85.99
V-1000MO;2024-02-02;266-1647866;293.99
V-1000MO;2024-02-05;266-1648712;32
V-1000MO;2024-02-06;266-1648951;215.99
V-1000MO;2024-02-07;266-1648952;179.99
V-1000MO;2024-02-01;266-1648713;101.99
V-1000MO;2024-02-09;266-1649337;153.99
V-1000MO;2024-02-02;266-1649035;213.99
V-1000MO;2024-02-01;266-1648414;227.99
V-1000MO;2024-02-01;266-1648451;69
V-1000MO;2024-02-01;266-1648452;105
V-1000MO;2024-02-01;266-1648567;73.99
V-1000MO;2024-02-05;266-1648568;167.99
V-1000MO;2024-02-02;266-1648571;111.99
V-1000MO;2024-02-16;266-1648572;203.99
V-1000MO;2024-02-01;266-1648573;190
V-1000MO;2024-02-01;266-1648714;43.99
V-1000MO;2024-02-01;266-1648814;75.99
V-1000MO;2024-02-13;266-1648815;103.99
V-1000MO;2024-02-02;266-1648816;153.99
V-1000MO;2024-02-02;266-1649036;91.99
V-1000MO;2024-02-16;266-1648953;179.99
V-1000MO;2024-02-06;266-1648954;103.99
V-1000MO;2024-02-06;266-1649037;113.99
V-1000MO;2024-02-08;266-1649057;189.99
V-1000MO;2024-02-06;266-1649320;177.99
V-1000MO;2024-02-08;266-1649321;92.99
V-1000MO;2024-02-08;266-1649322;207.99
V-1000MO;2024-02-08;266-1649473;71.99
V-1000MO;2024-02-05;266-1649323;103.99
V-1000MO;2024-02-05;266-1649324;167.99
V-1000MO;2024-02-26;266-1649325;131.99
V-1000MO;2024-02-22;266-1649326;67.99
V-1000MO;2024-02-15;266-1650175;103.99
V-1000MO;2024-02-05;266-1649327;107.99
V-1000MO;2024-02-06;266-1649328;107.99
V-1000MO;2024-02-08;266-1649329;115.99
V-1000MO;2024-02-05;266-1649330;151.99
V-1000MO;2024-02-08;266-1649331;103.99
V-1000MO;2024-02-05;266-1649353;91.99
V-1000MO;2024-02-16;266-1649474;79.99
V-1000MO;2024-02-08;266-1649475;203.99
V-1000MO;2024-02-08;266-1649476;261.99
V-1000MO;2024-02-15;266-1650259;57.99
V-1000MO;2024-02-22;266-1649806;75.99
V-1000MO;2024-02-12;266-1649807;117.99
V-1000MO;2024-02-12;266-1649743;76
V-1000MO;2024-02-08;266-1649768;93
V-1000MO;2024-02-29;266-1649808;73.99
