V-1040HX;2023-12-07;267-1640468;90.99
V-1040HX;2023-12-07;267-1640638;105.99
V-1040HX;2023-12-07;267-1641480;209.99
V-1040HX;2023-12-07;267-1640948;63.99
V-1040HX;2023-12-07;267-1641583;103.99
V-1040HX;2023-12-07;267-1641425;63.99
V-1040HX;2023-12-07;267-1641481;67.99
V-1040HX;2023-12-07;267-1641486;137.99
V-1040HX;2023-12-07;267-1641586;63.99
V-1040HX;2023-12-08;267-1640442;103.99
V-1040HX;2023-12-08;267-1640621;89.99
V-1040HX;2023-12-08;267-1641959;29.99
V-1040HX;2023-12-08;267-1641585;97.99
V-1040HX;2023-12-08;267-1641954;29.99
V-1040HX;2023-12-11;267-1642167;146
V-1040HX;2023-12-11;267-1642083;214.94
27300;2023-12-11;836-1642946;138
27300;2023-12-11;836-1642947;248
V-1040HX;2023-12-11;267-1641957;27.99
V-1040HX;2023-12-11;267-1641958;145.99
V-1040HX;2023-12-11;267-1641960;67.99
V-1040HX;2023-12-11;267-1641961;29.99
V-1040HX;2023-12-11;267-1641964;237.99
V-1040HX;2023-12-11;267-1641967;63.99
V-1040HX;2023-12-11;267-1641988;93.99
V-1040HX;2023-12-11;267-1642084;115.99
V-1040HX;2023-12-11;267-1642085;163.99
V-1040HX;2023-12-11;267-1642146;133.99
V-1040HX;2023-12-11;267-1642153;185.99
V-1040HX;2023-12-11;267-1642272;113
V-1040HX;2023-12-11;267-1642697;125
27300;2023-12-11;836-1642948;238
27300;2023-12-11;836-1642949;138
27300;2023-12-11;836-1642950;148
27300;2023-12-11;836-1642951;178
27300;2023-12-11;836-1642952;168
V-1040HX;2023-12-11;267-1643060;61.99
V-1040HX;2023-12-12;267-1641189;63.99
V-1040HX;2023-12-12;267-1641226;213.99
V-1040HX;2023-12-12;267-1641955;63.99
V-1040HX;2023-12-12;267-1641956;63.99
V-1040HX;2023-12-12;267-1641678;94
V-1040HX;2023-12-12;267-1641966;63.99
V-1040HX;2023-12-12;267-1641965;63.99
V-1040HX;2023-12-12;267-1642150;53.99
V-1040HX;2023-12-12;267-1642241;79.99
V-1040HX;2023-12-12;267-1642247;97.99
V-1040HX;2023-12-12;267-1642699;29.99
V-1040HX;2023-12-12;267-1642717;29.99
V-1040HX;2023-12-12;267-1642892;29.99
V-1040HX;2023-12-12;267-1642893;29.99
V-1040HX;2023-12-12;267-1643377;61.99
V-1040HX;2023-12-12;267-1643403;30
V-1040HX;2023-12-13;267-1642198;109.99
V-1040HX;2023-12-13;267-1642199;109.99
V-1040HX;2023-12-13;267-1642339;93.99
V-1040HX;2023-12-13;267-1642351;137.99
V-1040HX;2023-12-13;267-1642625;131.99
V-1040HX;2023-12-13;267-1642933;37.99
V-1040HX;2023-12-13;267-1643059;43.99
V-1040HX;2023-12-13;267-1643256;29.99
27300;2023-12-13;836-1643418;248
27300;2023-12-13;836-1643420;268
27300;2023-12-13;836-1643421;138
V-1040HX;2023-12-14;267-1642546;113.99
V-1040HX;2023-12-14;267-1642690;207.99
V-1040HX;2023-12-14;267-1641424;133.99
V-1040HX;2023-12-14;267-1641990;53.99
V-1040HX;2023-12-14;267-1642335;97.99
V-1040HX;2023-12-14;267-1642336;103.99
V-1000NB;2023-12-14;759-1642508;162.74
V-1040HX;2023-12-14;267-1642510;69.99
V-1040HX;2023-12-14;267-1642511;37.99
V-1040HX;2023-12-14;267-1642547;29.99
V-1040HX;2023-12-14;267-1642548;103.99
V-1040HX;2023-12-14;267-1642556;101.99
V-1040HX;2023-12-14;267-1642691;133.99
V-1040HX;2023-12-14;267-1642624;217.99
V-1040HX;2023-12-14;267-1642626;111.99
V-1040HX;2023-12-14;267-1642692;270.99
V-1040HX;2023-12-14;267-1642693;169.99
V-1040HX;2023-12-14;267-1642694;199.99
V-1040HX;2023-12-14;759-1642696;136.25
V-1040HX;2023-12-14;267-1642718;71.99
V-1040HX;2023-12-14;267-1643119;29.99
V-1040HX;2023-12-14;267-1643125;72
V-1040HX;2023-12-14;267-1643255;29.99
V-1040HX;2023-12-14;267-1643413;56.99
V-1040HX;2023-12-14;267-1643589;29.99
V-1040HX;2023-12-15;267-1642240;153.99
V-1040HX;2023-12-15;267-1640615;75.99
V-1040HX;2023-12-15;267-1643246;63.99
V-1000MO;2023-12-15;759-1642009;90.55
V-1040HX;2023-12-15;267-1642622;67.99
V-1040HX;2023-12-15;267-1643051;103.99
V-1040HX;2023-12-15;267-1643241;145.99
V-1000NB;2023-12-15;759-1642273;141.74
V-1040HX;2023-12-15;267-1642932;97.99
V-1040HX;2023-12-15;267-1642905;145.99
V-1040HX;2023-12-15;267-1642934;63.99
V-1040HX;2023-12-15;267-1643052;56.99
V-1040HX;2023-12-15;267-1643117;53.99
V-1040HX;2023-12-15;267-1643118;145.99
V-1040HX;2023-12-15;267-1643197;185.99
V-1040HX;2023-12-15;267-1643198;75.99
V-1040HX;2023-12-15;267-1643247;173.99
V-1040HX;2023-12-15;267-1643355;175.99
V-1040HX;2023-12-15;267-1643373;60
V-1040HX;2023-12-15;267-1643516;32
V-1040HX;2023-12-18;267-1643868;29.99
27300;2023-12-18;836-1643827;178
V-1040HX;2023-12-18;267-1643192;105.99
V-1040HX;2023-12-18;267-1643193;133.99
V-1040HX;2023-12-18;267-1643206;49.99
V-1040HX;2023-12-18;267-1643207;173.99
V-1040HX;2023-12-18;267-1643242;43.99
V-1040HX;2023-12-18;267-1643411;105.99
V-1040HX;2023-12-18;267-1643376;37.99
27300;2023-12-18;836-1643419;268
V-1040HX;2023-12-18;267-1643599;93.99
27300;2023-12-18;836-1643828;69
27300;2023-12-18;836-1643831;138
27300;2023-12-18;836-1643832;178
27300;2023-12-18;836-1643833;178
27300;2023-12-18;836-1643834;188
V-1040HX;2023-12-18;267-1643869;29.99
V-1040HX;2023-12-19;267-1641989;105.99
V-1040HX;2023-12-19;267-1643512;115.99
V-1040HX;2023-12-19;267-1643514;63.99
V-1040HX;2023-12-19;267-1643533;105.99
V-1040HX;2023-12-19;267-1643534;185.99
V-1040HX;2023-12-19;267-1643583;63.99
V-1040HX;2023-12-19;267-1643600;93.99
V-1040HX;2023-12-19;267-1643601;53.99
V-1040HX;2023-12-19;267-1643602;107.99
V-1040HX;2023-12-19;267-1643717;27.99
V-1040HX;2023-12-19;267-1643732;23.99
V-1040HX;2023-12-19;267-1643733;53.99
V-1040HX;2023-12-19;267-1643729;94
V-1040HX;2023-12-19;267-1643740;133.99
V-1040HX;2023-12-19;267-1643942;29.99
V-1040HX;2023-12-19;267-1644016;29.99
V-1040HX;2023-12-19;267-1644084;27.99
V-1040HX;2023-12-19;267-1644085;23.99
V-1040HX;2023-12-20;267-1642719;199.99
V-1040HX;2023-12-20;267-1643273;234
V-1040HX;2023-12-20;267-1643367;226
V-1040HX;2023-12-20;267-1643388;64
V-1040HX;2023-12-20;267-1643513;103.99
V-1040HX;2023-12-20;267-1643515;97.99
V-1040HX;2023-12-20;267-1643519;145.99
V-1040HX;2023-12-20;267-1643520;133.99
V-1040HX;2023-12-20;267-1643604;103.99
V-1040HX;2023-12-20;267-1643943;59.99
V-1040HX;2023-12-20;267-1643954;145.99
V-1040HX;2023-12-20;267-1644014;145.99
V-1040HX;2023-12-20;267-1644023;91.99
V-1040HX;2023-12-21;267-1642555;63.99
V-1040HX;2023-12-21;267-1643375;60
V-1040HX;2023-12-21;267-1643412;137.99
V-1040HX;2023-12-21;267-1643535;103.99
V-1040HX;2023-12-21;267-1643587;59.99
V-1040HX;2023-12-21;267-1643588;133.99
V-1040HX;2023-12-21;267-1643716;97.99
V-1040HX;2023-12-21;267-1643741;69.99
27300;2023-12-21;533-1643787;11.45
27300;2023-12-21;836-1643829;178
V-1040HX;2023-12-21;267-1644345;68
27300;2023-12-21;836-1644073;188
27300;2023-12-21;836-1644074;178
27300;2023-12-21;836-1644075;238
27300;2023-12-21;836-1644076;248
27300;2023-12-21;836-1644123;178
V-1040HX;2023-12-22;267-1641963;73.99
V-1040HX;2023-12-22;267-1642338;149.99
V-1040HX;2023-12-22;267-1642509;49.99
V-1040HX;2023-12-22;267-1642623;145.99
V-1040HX;2023-12-22;267-1642695;69.99
V-1000SO;2023-12-22;759-1642770;147.54
V-1040HX;2023-12-22;267-1643941;133.99
V-1040HX;2023-12-22;267-1643414;145.99
V-1040HX;2023-12-22;267-1643892;67.99
V-1040HX;2023-12-22;267-1643953;137.99
V-1040HX;2023-12-22;267-1644027;105.99
V-1040HX;2023-12-22;267-1644082;133.99
V-1040HX;2023-12-22;267-1644129;62
V-1040HX;2023-12-22;267-1644330;133.99
V-1040HX;2023-12-22;267-1644333;245.99
V-1040HX;2023-12-22;267-1644459;117.99
V-1040HX;2023-12-27;267-1643939;69.99
V-1040HX;2023-12-27;267-1643940;145.99
V-1040HX;2023-12-27;267-1644013;67.99
V-1040HX;2023-12-27;267-1643243;201.99
V-1040HX;2023-12-27;267-1643803;29.99
V-1040HX;2023-12-27;267-1643861;137.99
V-1040HX;2023-12-27;267-1643952;93.99
V-1040HX;2023-12-27;267-1644083;199.99
V-1040HX;2023-12-27;267-1644086;97.99
V-1040HX;2023-12-27;267-1644116;215.99
V-1040HX;2023-12-27;267-1644117;97.99
V-1040HX;2023-12-27;267-1644118;175.99
27300;2023-12-27;836-1644544;168
27300;2023-12-27;836-1644545;69
V-1040HX;2023-12-27;267-1644711;110
V-1040HX;2023-12-28;267-1643532;97.99
V-1040HX;2023-12-28;267-1644310;189.99
V-1040HX;2023-12-28;267-1644015;199.99
V-1040HX;2023-12-28;267-1644081;219.99
V-1040HX;2023-12-28;267-1644058;170
V-1040HX;2023-12-28;267-1644233;175.99
V-1040HX;2023-12-28;267-1644235;63.99
V-1040HX;2023-12-28;267-1644258;145.99
V-1040HX;2023-12-28;267-1644260;163.99
22084;2023-12-28;803-1644263;21.75
V-1040HX;2023-12-28;267-1644311;133.99
V-1040HX;2023-12-28;267-1644313;29.99
V-1040HX;2023-12-28;267-1644718;94
V-1040HX;2023-12-28;267-1644874;81.99
V-1040HX;2023-12-29;267-1642372;123.99
V-1000NB;2023-12-29;759-1643947;134.92
V-1040HX;2023-12-29;267-1644232;59.99
V-1040HX;2023-12-29;267-1644257;145.99
V-1040HX;2023-12-29;267-1644259;84.99
V-1040HX;2023-12-29;267-1644312;67.99
V-1040HX;2023-12-29;267-1644314;53.99
V-1040HX;2023-12-29;267-1644331;109.99
V-1040HX;2023-12-29;267-1644332;29.99
V-1040HX;2023-12-29;267-1644456;133.99
V-1040HX;2023-12-29;267-1644457;63.99
V-1040HX;2023-12-29;267-1644461;217.99
V-1040HX;2023-12-29;267-1644466;29.99
V-1040HX;2023-12-29;267-1644935;60
27300;2023-12-29;836-1644928;278
V-1040HX;2023-12-29;267-1644901;98
27300;2023-12-29;836-1644929;138
V-1040HX;2023-12-29;267-1645105;56
V-1000NB;2023-12-01;266-1640764;99.99
V-1000NB;2023-12-01;266-1641061;14.99
V-1000NB;2023-12-01;266-1640367;103.99
V-1000NB;2023-12-01;266-1640758;173.99
V-1000NB;2023-12-01;266-1640921;137.99
V-1000NB;2023-12-01;266-1641062;29.99
V-1000NB;2023-12-01;266-1641138;53.99
V-1000NB;2023-12-01;266-1641440;75.99
V-1000NB;2023-12-04;266-1641064;97.99
V-1000NB;2023-12-04;266-1640922;71.99
V-1000NB;2023-12-04;266-1641058;247.99
V-1000NB;2023-12-04;266-1641059;99.99
V-1000NB;2023-12-04;266-1641060;29.99
V-1000NB;2023-12-04;266-1641139;173.99
V-1000NB;2023-12-04;266-1641140;81.99
V-1000NB;2023-12-04;266-1641141;51.99
V-1000NB;2023-12-04;266-1641142;97.99
V-1000NB;2023-12-04;266-1641215;97.99
V-1000NB;2023-12-04;266-1641216;67.99
V-1000NB;2023-12-04;266-1641552;69.99
V-1000NB;2023-12-04;266-1641325;200
V-1000NB;2023-12-05;266-1641328;137.99
V-1000NB;2023-12-05;266-1641330;169.99
V-1000NB;2023-12-05;266-1641381;133.99
V-1000NB;2023-12-05;266-1641383;199.99
V-1000NB;2023-12-05;266-1641930;107.99
V-1000NB;2023-12-06;266-1638030;97.99
V-1000NB;2023-12-06;266-1640098;63.99
V-1000NB;2023-12-06;266-1641500;239.99
V-1000NB;2023-12-06;266-1640430;189.99
V-1000NB;2023-12-06;266-1640729;52
V-1000NB;2023-12-06;266-1641243;63.99
V-1000NB;2023-12-06;266-1641329;99.99
V-1000NB;2023-12-06;266-1641382;63.99
V-1000NB;2023-12-06;266-1641421;103.99
V-1000NB;2023-12-06;266-1641439;169.99
V-1000NB;2023-12-06;266-1641449;133.99
V-1000NB;2023-12-06;266-1641553;107.99
V-1000NB;2023-12-06;266-1641555;133.99
V-1000NB;2023-12-06;266-1641858;163.99
V-1000NB;2023-12-06;266-1642163;225.99
V-1000NB;2023-12-07;266-1640161;99.99
V-1000NB;2023-12-07;266-1640284;133.99
V-1000NB;2023-12-07;266-1640443;63.99
V-1000NB;2023-12-07;266-1641448;137.99
V-1000NB;2023-12-07;266-1641501;211.99
V-1000NB;2023-12-07;266-1641502;211.99
V-1000NB;2023-12-07;266-1641554;233.99
V-1000NB;2023-12-07;266-1641573;233.99
V-1000NB;2023-12-07;266-1641609;71.99
V-1000NB;2023-12-07;266-1641929;63.99
V-1000NB;2023-12-07;266-1641759;203.99
V-1000NB;2023-12-07;266-1641791;169.99
V-1000NB;2023-12-07;266-1642055;63.99
V-1000NB;2023-12-07;266-1642397;57
V-1000NB;2023-12-07;266-1642405;94
V-1000NB;2023-12-08;266-1641945;97.99
V-1000NB;2023-12-08;266-1642410;112
V-1000NB;2023-12-11;266-1642337;29.99
V-1000NB;2023-12-11;266-1641859;107.99
V-1000NB;2023-12-11;266-1641860;63.99
V-1000NB;2023-12-11;266-1641864;97.99
V-1000NB;2023-12-11;266-1641980;173.99
V-1000NB;2023-12-11;266-1642158;97.99
V-1000NB;2023-12-11;266-1642250;155.99
V-1000NB;2023-12-12;266-1642201;53.99
V-1000NB;2023-12-12;266-1642041;63.99
V-1000NB;2023-12-12;266-1642042;63.99
V-1000NB;2023-12-12;266-1642197;189.99
V-1000NB;2023-12-12;266-1642963;94
V-1000NB;2023-12-13;266-1640428;97.99
V-1000NB;2023-12-13;266-1642040;97.99
V-1000NB;2023-12-13;266-1641277;97.99
V-1000NB;2023-12-13;266-1641331;63.99
V-1000NB;2023-12-13;266-1642393;97.99
V-1000NB;2023-12-13;266-1641701;63.99
V-1000NB;2023-12-13;266-1642386;217.99
V-1000NB;2023-12-13;266-1642395;189.99
V-1000NB;2023-12-13;266-1642398;225.99
V-1000NB;2023-12-13;266-1642409;97.99
V-1000NB;2023-12-13;266-1642970;70
V-1000NB;2023-12-14;266-1642399;189.99
V-1000NB;2023-12-14;759-1642508;162.74
V-1000NB;2023-12-14;266-1642542;23.99
V-1000NB;2023-12-14;266-1642591;189.99
V-1000NB;2023-12-14;266-1642636;37.99
V-1000NB;2023-12-14;266-1642637;133.99
V-1000NB;2023-12-14;266-1642759;97.99
V-1000NB;2023-12-14;266-1642761;163.99
V-1000NB;2023-12-14;266-1642762;199.99
V-1000NB;2023-12-14;266-1642772;189.99
V-1000NB;2023-12-14;266-1642773;189.99
V-1000NB;2023-12-14;266-1642774;189.99
V-1000NB;2023-12-14;266-1642826;97.99
V-1000NB;2023-12-14;266-1642827;229.99
V-1000NB;2023-12-14;266-1642843;203.99
V-1000NB;2023-12-14;266-1643098;98
V-1000NB;2023-12-14;266-1643111;53.99
V-1000NB;2023-12-14;266-1643251;240
V-1000NB;2023-12-14;266-1643291;53.99
V-1000NB;2023-12-14;266-1643312;29.99
V-1000NB;2023-12-15;266-1643079;97.99
V-1000NB;2023-12-15;266-1640923;175.94
V-1000NB;2023-12-15;759-1642273;141.74
V-1000NB;2023-12-15;266-1642384;103.99
V-1000NB;2023-12-15;266-1642592;63.99
V-1000NB;2023-12-15;266-1642628;265.99
V-1000NB;2023-12-15;266-1642771;63.99
V-1000NB;2023-12-15;266-1642886;163.99
V-1000NB;2023-12-15;266-1642900;61.99
V-1000NB;2023-12-15;266-1643062;97.99
V-1000NB;2023-12-15;266-1643147;189.99
V-1000NB;2023-12-15;266-1643148;131.99
V-1000NB;2023-12-15;266-1643176;177.99
V-1000NB;2023-12-18;266-1641057;173.99
V-1000NB;2023-12-18;266-1643396;89.99
V-1000NB;2023-12-18;266-1643199;189.99
V-1000NB;2023-12-18;266-1643208;63.99
V-1000NB;2023-12-18;266-1643209;63.99
V-1000NB;2023-12-18;266-1643213;107.99
V-1000NB;2023-12-18;266-1643292;107.99
V-1000NB;2023-12-18;266-1643417;217.99
V-1000NB;2023-12-18;266-1643528;164
V-1000NB;2023-12-18;266-1643582;163.99
V-1000NB;2023-12-18;266-1643643;29.99
V-1000NB;2023-12-18;266-1643718;61.99
V-1000NB;2023-12-18;266-1643723;75.99
V-1000NB;2023-12-19;266-1643249;63.99
V-1000NB;2023-12-19;266-1643762;51.99
V-1000NB;2023-12-20;266-1642385;63.99
V-1000NB;2023-12-20;266-1642590;233.99
V-1000NB;2023-12-20;266-1642760;97.99
V-1000NB;2023-12-20;266-1643397;189.99
V-1000NB;2023-12-20;266-1643398;189.99
V-1000NB;2023-12-20;266-1643581;29.99
V-1000NB;2023-12-20;266-1643633;133.99
V-1000NB;2023-12-20;266-1643764;32
V-1000NB;2023-12-21;266-1642054;183.99
V-1000NB;2023-12-21;266-1642406;109.99
V-1000NB;2023-12-21;266-1643639;185.99
V-1000NB;2023-12-21;266-1643261;97.99
V-1000NB;2023-12-21;266-1643262;137.99
V-1000NB;2023-12-21;266-1643527;279.99
V-1000NB;2023-12-21;266-1643632;63.99
V-1000NB;2023-12-21;266-1643640;63.99
V-1000NB;2023-12-21;266-1643641;249.99
V-1000NB;2023-12-21;266-1643642;63.99
V-1000NB;2023-12-21;266-1643719;215.99
V-1000NB;2023-12-21;266-1643760;51.99
V-1000NB;2023-12-21;266-1643866;137.99
V-1000NB;2023-12-22;266-1642143;233.99
V-1000NB;2023-12-22;266-1642271;153.99
V-1000NB;2023-12-22;266-1643631;63.99
V-1000NB;2023-12-22;266-1643758;97.99
V-1000NB;2023-12-22;266-1644062;108
V-1000NB;2023-12-22;266-1644131;207.99
V-1000NB;2023-12-27;266-1641981;179.99
V-1000NB;2023-12-27;266-1644105;53.99
V-1000NB;2023-12-27;266-1643860;189.99
V-1000NB;2023-12-27;266-1644069;75.99
V-1000NB;2023-12-28;266-1644070;97.99
V-1000NB;2023-12-28;266-1644106;29.99
V-1000NB;2023-12-28;266-1644231;133.99
V-1000NB;2023-12-28;266-1644245;125.99
V-1000NB;2023-12-28;266-1644350;63.99
V-1000NB;2023-12-28;266-1644412;173.99
V-1000NB;2023-12-28;266-1644776;69.99
V-1000NB;2023-12-29;266-1644779;208
V-1000NB;2023-12-29;759-1643947;134.92
V-1000NB;2023-12-29;266-1644230;29.99
V-1000NB;2023-12-29;266-1644278;97.99
V-1000NB;2023-12-29;266-1644307;93.99
V-1000NB;2023-12-29;266-1644328;29.99
V-1000NB;2023-12-29;266-1644859;63.99
V-1000VD;2023-12-22;266-1638237;108
V-1000VD;2023-12-06;266-1640709;175.99
V-1000VD;2023-12-01;266-1640893;103.99
V-1000VD;2023-12-04;266-1641143;59.99
V-1000VD;2023-12-04;266-1641144;79.99
V-1000VD;2023-12-04;266-1641145;211.99
V-1000VD;2023-12-05;266-1641232;103.99
V-1000VD;2023-12-01;266-1641149;60
V-1000VD;2023-12-01;266-1641247;141.99
V-1000VD;2023-12-01;266-1641268;60
V-1000VD;2023-12-05;266-1641307;109.99
V-1000VD;2023-12-04;266-1641308;97.99
V-1000VD;2023-12-06;266-1641309;51.99
V-1000VD;2023-12-05;266-1641332;173.99
V-1000VD;2023-12-07;266-1641470;61.99
V-1000VD;2023-12-05;266-1641467;51.99
V-1000VD;2023-12-04;266-1641469;51.99
V-1000VD;2023-12-01;266-1641605;189.99
V-1000VD;2023-12-14;266-1641606;239.99
V-1000VD;2023-12-20;266-1641538;142
V-1000VD;2023-12-14;266-1641607;117.99
V-1000VD;2023-12-08;266-1641727;63.99
V-1000VD;2023-12-07;266-1641728;89.99
V-1000VD;2023-12-04;266-1641758;146
V-1000VD;2023-12-07;266-1641793;29.99
V-1000VD;2023-12-14;266-1641795;181.99
V-1000VD;2023-12-01;266-1641796;117.99
V-1000VD;2023-12-13;266-1643108;127.99
V-1000VD;2023-12-13;266-1643005;173.99
V-1000VD;2023-12-05;266-1642001;262
V-1000VD;2023-12-11;266-1642114;29.99
V-1000VD;2023-12-04;266-1642124;59.99
V-1000VD;2023-12-11;266-1642125;133.99
V-1000VD;2023-12-08;266-1642115;175.99
V-1000VD;2023-12-12;266-1642279;191.99
V-1000VD;2023-12-12;266-1642280;293.99
V-1000VD;2023-12-06;266-1642281;133.99
V-1000VD;2023-12-11;266-1642282;29.99
V-1000VD;2023-12-07;266-1642289;110
V-1000VD;2023-12-08;266-1642421;181.99
V-1000VD;2023-12-11;266-1642422;29.99
V-1000VD;2023-12-06;266-1642424;201.99
V-1000VD;2023-12-11;266-1642425;29.99
V-1000VD;2023-12-07;266-1642426;51.99
V-1000VD;2023-12-06;266-1642427;103.99
V-1000VD;2023-12-07;266-1642428;51.99
V-1000VD;2023-12-14;266-1642416;286
V-1000VD;2023-12-14;266-1642432;93.99
V-1000VD;2023-12-13;266-1642433;75.99
V-1000VD;2023-12-11;266-1642434;29.99
V-1000VD;2023-12-06;266-1642435;33.99
V-1000VD;2023-12-21;266-1642466;137.99
V-1000VD;2023-12-06;266-1642467;201.99
V-1000VD;2023-12-07;266-1642468;63.99
V-1000VD;2023-12-13;266-1642488;133.99
V-1000VD;2023-12-21;266-1642549;59.99
V-1000VD;2023-12-20;266-1642550;139.99
V-1000VD;2023-12-07;266-1642733;133.99
V-1000VD;2023-12-07;266-1642734;69.99
V-1000VD;2023-12-08;266-1642735;215.99
V-1000VD;2023-12-14;266-1642736;181.99
V-1000VD;2023-12-12;266-1642737;29.99
V-1000VD;2023-12-14;266-1642730;288
V-1000VD;2023-12-14;266-1642738;145.99
V-1000VD;2023-12-12;266-1642814;145.99
V-1000VD;2023-12-08;266-1642815;63.99
V-1000VD;2023-12-11;266-1642816;145.99
V-1000VD;2023-12-12;266-1642817;151.99
V-1000VD;2023-12-12;266-1642818;51.99
V-1000VD;2023-12-12;266-1642819;146
V-1000VD;2023-12-14;266-1643006;201.99
V-1000VD;2023-12-14;266-1643007;105.99
V-1000VD;2023-12-11;266-1643109;107.99
V-1000VD;2023-12-29;266-1643110;161.99
V-1000VD;2023-12-18;266-1643112;104
V-1000VD;2023-12-14;266-1643121;211.99
V-1000VD;2023-12-18;266-1643122;137.99
V-1000VD;2023-12-29;266-1643123;99.99
V-1000VD;2023-12-21;266-1643429;63.99
V-1000VD;2023-12-19;266-1643271;232
V-1000VD;2023-12-21;266-1643431;240
V-1000VD;2023-12-20;266-1643536;115.99
V-1000VD;2023-12-20;266-1643537;63.99
V-1000VD;2023-12-20;266-1643538;133.99
V-1000VD;2023-12-21;266-1643542;212
V-1000VD;2023-12-20;266-1643605;87.99
V-1000VD;2023-12-15;266-1643603;62
V-1000VD;2023-12-29;266-1644052;107.99
V-1000VD;2023-12-19;266-1643769;69.99
V-1000VD;2023-12-22;266-1643770;191.99
V-1000VD;2023-12-27;266-1643874;134
V-1000VD;2023-12-28;266-1643875;146
V-1000VD;2023-12-28;266-1643981;63.99
V-1000VD;2023-12-19;266-1643982;133.99
V-1000VD;2023-12-28;266-1643984;24.99
V-1000VD;2023-12-27;266-1643985;107.99
V-1000VD;2023-12-27;266-1644053;91.99
V-1000VD;2023-12-28;266-1644054;145.99
V-1000VD;2023-12-19;266-1644071;67.99
V-1000VD;2023-12-19;266-1644072;67.99
V-1000VD;2023-12-27;266-1644139;145.99
V-1000VD;2023-12-22;266-1644140;69.99
V-1000VD;2023-12-29;266-1644172;219.99
V-1000VD;2023-12-28;266-1644184;63.99
V-1000VD;2023-12-27;266-1644198;164
V-1000VD;2023-12-22;266-1644243;61.99
V-1000VD;2023-12-28;266-1644244;145.99
V-1000VD;2023-12-29;266-1644325;185.99
V-1000VD;2023-12-29;266-1644326;75.99
V-1000VD;2023-12-21;266-1644384;119.99
V-1000VD;2023-12-21;266-1644386;51.99
V-1000VD;2023-12-28;266-1644445;63.99
V-1000VD;2023-12-22;266-1644511;165.99
