V-1040HX;2024-01-18;267-1647029;208
27300;2024-01-18;836-1647108;18.5
27300;2024-01-18;836-1647109;37
27300;2024-01-18;533-1647100;20.95
27300;2024-01-18;533-1647101;20.95
27300;2024-01-18;836-1647489;138
27300;2024-01-18;836-1647491;94
V-1040HX;2024-01-19;267-1645764;97.99
V-1040HX;2024-01-19;267-1645830;67.99
V-1040HX;2024-01-19;267-1647196;97.99
V-1040HX;2024-01-19;267-1646184;27.99
V-1040HX;2024-01-19;267-1646339;43.99
V-1040HX;2024-01-19;267-1647220;29.99
V-1000NB;2024-01-19;759-1646648;176.5
V-1040HX;2024-01-19;267-1646903;53.99
V-1040HX;2024-01-19;267-1646904;117.99
V-1040HX;2024-01-19;267-1646907;165.49
V-1040HX;2024-01-19;267-1646949;43.99
V-1040HX;2024-01-19;267-1646946;68
V-1040HX;2024-01-19;267-1647034;77.99
V-1040HX;2024-01-19;267-1647024;220
V-1040HX;2024-01-19;267-1647042;217.99
V-1040HX;2024-01-19;267-1647079;149.99
V-1040HX;2024-01-19;267-1647080;71.99
V-1040HX;2024-01-19;267-1647274;29.99
27300;2024-01-19;836-1647590;238
27300;2024-01-19;836-1647591;138
27300;2024-01-19;836-1647595;119
V-1040HX;2024-01-22;267-1646065;117.99
V-1040HX;2024-01-22;267-1646861;53.99
27300;2024-01-22;836-1647587;168
V-1040HX;2024-01-22;267-1647037;237.99
V-1040HX;2024-01-22;267-1647086;64
V-1040HX;2024-01-22;267-1647183;149.99
V-1040HX;2024-01-22;267-1647177;113.99
V-1040HX;2024-01-22;267-1647231;115.99
V-1040HX;2024-01-22;267-1647418;57.99
V-1040HX;2024-01-22;267-1647420;63.99
V-1040HX;2024-01-22;267-1647421;71.99
V-1040HX;2024-01-22;267-1647422;71.99
27300;2024-01-22;836-1647488;248
V-1040HX;2024-01-22;267-1647427;97.99
V-1040HX;2024-01-22;267-1647428;185.99
27300;2024-01-22;836-1647589;138
V-1040HX;2024-01-22;267-1647575;63.99
V-1040HX;2024-01-22;267-1647784;29.99
V-1040HX;2024-01-22;267-1647803;53.99
V-1040HX;2024-01-22;267-1647804;29.99
V-1040HX;2024-01-22;267-1647864;29.99
V-1040HX;2024-01-23;267-1645767;97.99
V-1040HX;2024-01-23;267-1647195;63.99
V-1040HX;2024-01-23;267-1647035;59.99
V-1040HX;2024-01-23;267-1647036;99.99
V-1040HX;2024-01-23;267-1647273;113.99
V-1040HX;2024-01-23;267-1647275;67.99
V-1040HX;2024-01-23;267-1647361;68
V-1040HX;2024-01-23;267-1647424;261.99
V-1040HX;2024-01-23;267-1647426;173.99
27300;2024-01-23;836-1647592;278
V-1040HX;2024-01-23;267-1647583;29.99
27300;2024-01-23;836-1647593;114
27300;2024-01-23;836-1647594;168
V-1040HX;2024-01-23;267-1647585;252
27300;2024-01-23;836-1647596;248
V-1040HX;2024-01-23;267-1647783;29.99
27300;2024-01-23;836-1647808;138
27300;2024-01-23;836-1647809;138
27300;2024-01-23;836-1647810;188
27300;2024-01-23;836-1647811;248
V-1040HX;2024-01-23;267-1648065;98
27300;2024-01-23;836-1648166;238
27300;2024-01-23;836-1648175;124
V-1040HX;2024-01-24;267-1647742;63.99
V-1040HX;2024-01-24;267-1646490;179.99
V-1040HX;2024-01-24;267-1647780;149.99
V-1040HX;2024-01-24;267-1647729;77.99
V-1040HX;2024-01-24;267-1647743;63.99
V-1040HX;2024-01-24;267-1647752;71.99
V-1040HX;2024-01-25;267-1646724;185.99
V-1040HX;2024-01-25;267-1647271;103.99
V-1040HX;2024-01-25;267-1647726;41.99
V-1040HX;2024-01-25;267-1647781;97.99
V-1040HX;2024-01-25;267-1647882;99.99
V-1040HX;2024-01-25;267-1647802;131.99
V-1040HX;2024-01-25;267-1647873;185.99
V-1040HX;2024-01-25;267-1647874;185.99
V-1040HX;2024-01-25;267-1647920;29.99
V-1040HX;2024-01-25;267-1648060;41.99
V-1040HX;2024-01-25;267-1648148;179.99
V-1040HX;2024-01-25;267-1648151;99.99
V-1040HX;2024-01-26;267-1647782;63.99
V-1040HX;2024-01-26;267-1647863;97.99
V-1040HX;2024-01-26;267-1647812;70
V-1040HX;2024-01-26;267-1647877;110
V-1040HX;2024-01-26;267-1648037;92.99
V-1040HX;2024-01-26;267-1648050;57.99
V-1040HX;2024-01-26;267-1648075;27.99
V-1040HX;2024-01-26;267-1648145;111.99
27300;2024-01-26;836-1648165;57
27300;2024-01-26;836-1648425;114
27300;2024-01-26;836-1648553;69
27300;2024-01-26;836-1648563;129
V-1040HX;2024-01-29;267-1648530;29.99
V-1040HX;2024-01-29;267-1647725;29.99
V-1040HX;2024-01-29;267-1647922;141.99
V-1040HX;2024-01-29;267-1647923;150
V-1040HX;2024-01-29;267-1648029;149.99
V-1040HX;2024-01-29;267-1648144;105.99
V-1040HX;2024-01-29;267-1648146;137.99
V-1040HX;2024-01-29;267-1648152;101.99
V-1040HX;2024-01-29;267-1648153;91.99
V-1040HX;2024-01-29;267-1648161;111.99
V-1040HX;2024-01-29;267-1648162;57.99
V-1040HX;2024-01-29;267-1648374;97.99
27300;2024-01-29;836-1648552;138
27300;2024-01-29;836-1648554;138
27300;2024-01-29;836-1648555;168
27300;2024-01-29;836-1648559;238
V-1040HX;2024-01-29;267-1648541;29.99
V-1040HX;2024-01-29;267-1648704;29.99
V-1040HX;2024-01-30;267-1648370;71.99
V-1040HX;2024-01-30;267-1647043;111.99
V-1040HX;2024-01-30;267-1648371;77.99
V-1040HX;2024-01-30;267-1647806;102.99
V-1040HX;2024-01-30;267-1647807;71.99
V-1000MO;2024-01-30;759-1647888;89.25
V-1000NB;2024-01-30;759-1647895;116.74
V-1040HX;2024-01-30;267-1648147;149.99
V-1040HX;2024-01-30;267-1648160;99.99
V-1040HX;2024-01-30;267-1648362;63.99
V-1040HX;2024-01-30;267-1648364;293.99
V-1040HX;2024-01-30;267-1648372;149.99
V-1040HX;2024-01-30;267-1648373;99.99
V-1040HX;2024-01-30;267-1648532;237.99
27300;2024-01-30;836-1648558;178
V-1040HX;2024-01-30;267-1648542;56.99
V-1040HX;2024-01-30;267-1648621;56.99
V-1040HX;2024-01-30;267-1648626;149.99
V-1040HX;2024-01-30;267-1648830;29.99
V-1040HX;2024-01-30;267-1648912;53.99
V-1040HX;2024-01-30;267-1649022;29.99
V-1040HX;2024-01-31;267-1646899;24.99
V-1040HX;2024-01-31;267-1648031;75.99
V-1040HX;2024-01-31;267-1648363;101.99
V-1040HX;2024-01-31;267-1648375;228
V-1040HX;2024-01-31;267-1648534;143.99
V-1040HX;2024-01-31;267-1648873;184
V-1040HX;2024-01-31;267-1648535;99.99
V-1040HX;2024-01-31;267-1648540;97.99
V-1040HX;2024-01-31;267-1648543;149.99
V-1000NB;2024-01-02;266-1644329;29.99
V-1000NB;2024-01-02;266-1644411;137.99
V-1000NB;2024-01-02;266-1644586;67.99
V-1000NB;2024-01-02;266-1644588;63.99
V-1000NB;2024-01-02;266-1644593;97.99
V-1000NB;2024-01-02;266-1644602;274
V-1000NB;2024-01-02;266-1645275;154
V-1000NB;2024-01-03;266-1644526;91.99
V-1000NB;2024-01-03;266-1644583;115.99
V-1000NB;2024-01-03;266-1644591;133.99
V-1000NB;2024-01-03;266-1644584;185.99
V-1000NB;2024-01-03;266-1644524;29.99
V-1000NB;2024-01-03;266-1644540;97.99
V-1000NB;2024-01-03;266-1644585;115.99
V-1000NB;2024-01-03;266-1644587;115.99
V-1000NB;2024-01-03;266-1644640;209.99
V-1000NB;2024-01-03;266-1644701;185.99
V-1000NB;2024-01-03;266-1644702;103.99
V-1000NB;2024-01-03;266-1644703;131.99
V-1000NB;2024-01-03;266-1644719;93.99
V-1000NB;2024-01-03;266-1645185;138
V-1000NB;2024-01-03;266-1645288;158
V-1000NB;2024-01-04;266-1644700;69.99
V-1000NB;2024-01-04;266-1644791;133.99
V-1000NB;2024-01-04;266-1644563;43.99
V-1000NB;2024-01-04;266-1644704;131.99
V-1000NB;2024-01-04;266-1644713;63.99
V-1000NB;2024-01-04;266-1644774;213.99
V-1000NB;2024-01-04;266-1644777;133.99
V-1000NB;2024-01-04;266-1644778;163.99
V-1000NB;2024-01-04;266-1644792;133.99
V-1000NB;2024-01-04;266-1644794;229.99
V-1000NB;2024-01-04;266-1644843;51.99
V-1000NB;2024-01-04;266-1644844;51.99
V-1000NB;2024-01-04;266-1644845;97.99
V-1000NB;2024-01-04;266-1644856;63.99
V-1000NB;2024-01-04;266-1644857;63.99
V-1000NB;2024-01-04;266-1645445;120
V-1000NB;2024-01-05;759-1643435;149.09
V-1000NB;2024-01-05;266-1644775;198.99
V-1000NB;2024-01-05;266-1644789;50
V-1000NB;2024-01-05;266-1644940;93.99
V-1000NB;2024-01-05;266-1644945;133.99
V-1000NB;2024-01-05;266-1644946;229.99
V-1000NB;2024-01-05;266-1644960;199.99
V-1000NB;2024-01-05;266-1644975;189.99
V-1000NB;2024-01-05;266-1645013;133.99
V-1000NB;2024-01-05;266-1645014;133.99
V-1000NB;2024-01-05;759-1645093;139.97
V-1000NB;2024-01-05;266-1645109;199.99
V-1000NB;2024-01-05;759-1645204;145.29
V-1000NB;2024-01-05;266-1645276;93.99
V-1000NB;2024-01-05;266-1645382;63.99
V-1000NB;2024-01-05;266-1645447;63.99
V-1000NB;2024-01-08;266-1645184;26
V-1000NB;2024-01-08;266-1645222;105.99
V-1000NB;2024-01-08;266-1645223;93.99
V-1000NB;2024-01-08;266-1645452;112
V-1000NB;2024-01-08;266-1645457;64
V-1000NB;2024-01-08;266-1646159;53.99
V-1000NB;2024-01-09;266-1645424;63.99
V-1000NB;2024-01-09;266-1645425;63.99
V-1000NB;2024-01-09;266-1645448;175.99
V-1000NB;2024-01-09;266-1645524;163.99
V-1000NB;2024-01-09;266-1645525;247.99
V-1000NB;2024-01-09;266-1645527;169.99
V-1000NB;2024-01-09;266-1645537;69.99
V-1000NB;2024-01-09;266-1645538;133.99
V-1000NB;2024-01-10;266-1644420;63.99
V-1000NB;2024-01-10;266-1645381;92.99
V-1000NB;2024-01-10;266-1645580;103.99
V-1000NB;2024-01-10;266-1645691;103.99
V-1000NB;2024-01-10;266-1645692;203.99
V-1000NB;2024-01-10;266-1645863;53.99
V-1000NB;2024-01-11;266-1645951;181.99
V-1000NB;2024-01-11;266-1645952;181.99
V-1000NB;2024-01-11;266-1646146;29.99
V-1000NB;2024-01-11;266-1646306;53.99
V-1000NB;2024-01-12;266-1645856;137.99
V-1000NB;2024-01-12;266-1645880;63.99
V-1000NB;2024-01-12;266-1645950;185.99
V-1000NB;2024-01-12;266-1645953;111.99
V-1000NB;2024-01-12;266-1645976;182
V-1000NB;2024-01-12;266-1646050;63.99
V-1000NB;2024-01-12;266-1646051;63.99
V-1000NB;2024-01-15;266-1646180;63.99
V-1000NB;2024-01-15;266-1645954;137.99
V-1000NB;2024-01-15;266-1646079;97.99
V-1000NB;2024-01-15;266-1646176;177.99
V-1000NB;2024-01-15;266-1646813;67.99
V-1000NB;2024-01-16;266-1646305;97.99
V-1000NB;2024-01-16;266-1646370;269.99
V-1000NB;2024-01-16;266-1646410;53.99
V-1000NB;2024-01-16;266-1646517;101.99
V-1000NB;2024-01-16;266-1646543;97.99
V-1000NB;2024-01-16;266-1646549;167.99
V-1000NB;2024-01-17;266-1646640;123.99
V-1000NB;2024-01-17;266-1646364;194
V-1000NB;2024-01-17;266-1646641;173.99
V-1000NB;2024-01-17;266-1646649;104
V-1000NB;2024-01-17;266-1646656;143.99
V-1000NB;2024-01-17;266-1646720;79.99
V-1000NB;2024-01-18;266-1646639;123.99
V-1000NB;2024-01-18;266-1646644;63.99
V-1000NB;2024-01-18;266-1646645;63.99
V-1000NB;2024-01-18;266-1646647;63.99
V-1000NB;2024-01-18;266-1646642;99.99
V-1000NB;2024-01-18;266-1646643;63.99
V-1000NB;2024-01-18;266-1646646;101.99
V-1000NB;2024-01-18;266-1646722;115.99
V-1000NB;2024-01-18;266-1647179;114
V-1000NB;2024-01-19;266-1647212;104
V-1000NB;2024-01-19;759-1646648;176.5
V-1000NB;2024-01-19;266-1646719;75.99
V-1000NB;2024-01-19;266-1646721;79.99
V-1000NB;2024-01-19;266-1646838;99.99
V-1000NB;2024-01-19;266-1646960;101.99
V-1000NB;2024-01-19;266-1647124;103.99
V-1000NB;2024-01-19;266-1647125;241.99
V-1000NB;2024-01-19;266-1647153;201.99
V-1000NB;2024-01-19;266-1647189;137.99
V-1000NB;2024-01-22;266-1647431;149.99
V-1000NB;2024-01-22;266-1647253;203.99
V-1000NB;2024-01-22;266-1647380;33.99
V-1000NB;2024-01-22;266-1647416;86.99
V-1000NB;2024-01-22;266-1647417;167.99
V-1000NB;2024-01-22;266-1647472;57.99
V-1000NB;2024-01-23;266-1642888;158
V-1000NB;2024-01-23;266-1645526;63.99
V-1000NB;2024-01-23;266-1647094;137.99
V-1000NB;2024-01-23;266-1646812;167.99
V-1000NB;2024-01-23;266-1647004;101.99
V-1000NB;2024-01-23;266-1647018;53.99
V-1000NB;2024-01-23;266-1647031;101.99
V-1000NB;2024-01-23;266-1647095;59.99
V-1000NB;2024-01-23;266-1647185;99.99
V-1000NB;2024-01-23;266-1647324;157.99
V-1000NB;2024-01-23;266-1647270;141.99
V-1000NB;2024-01-23;266-1647432;177.99
V-1000NB;2024-01-23;266-1647433;149.99
V-1000NB;2024-01-23;266-1647860;75.99
V-1000NB;2024-01-23;266-1647876;67.99
V-1000NB;2024-01-24;266-1644705;79.99
V-1000NB;2024-01-24;266-1646725;80
V-1000NB;2024-01-24;266-1646145;101.99
V-1000NB;2024-01-24;266-1647382;63.99
V-1000NB;2024-01-24;266-1647383;63.99
V-1000NB;2024-01-24;266-1647609;261.99
V-1000NB;2024-01-24;266-1647661;111.99
V-1000NB;2024-01-24;266-1647736;253.99
V-1000NB;2024-01-25;266-1647379;115.99
V-1000NB;2024-01-25;266-1647381;63.99
V-1000NB;2024-01-25;266-1647471;63.99
V-1000NB;2024-01-25;266-1647790;33.99
V-1000NB;2024-01-25;266-1647791;71.99
V-1000NB;2024-01-25;266-1647814;109.99
V-1000NB;2024-01-25;266-1647875;27.99
V-1000NB;2024-01-25;266-1647978;73.99
V-1000NB;2024-01-25;266-1647980;111.99
V-1000NB;2024-01-26;266-1647434;63.99
V-1000NB;2024-01-26;266-1647735;57.99
V-1000NB;2024-01-26;266-1647813;109.99
V-1000NB;2024-01-26;266-1647861;99.99
V-1000NB;2024-01-26;266-1647981;63.99
V-1000NB;2024-01-26;266-1648116;29.99
V-1000NB;2024-01-26;266-1648117;29.99
V-1000NB;2024-01-29;266-1647252;116.99
V-1000NB;2024-01-29;266-1647886;99.99
V-1000NB;2024-01-29;266-1648115;99.99
V-1000NB;2024-01-29;266-1648139;103.99
V-1000NB;2024-01-29;266-1648155;207.99
V-1000NB;2024-01-29;266-1648268;53.99
V-1000NB;2024-01-29;266-1648269;29.99
V-1000NB;2024-01-30;266-1647126;63.99
V-1000NB;2024-01-30;266-1647734;201.99
V-1000NB;2024-01-30;759-1647895;116.74
V-1000NB;2024-01-30;266-1647925;99.99
V-1000NB;2024-01-30;266-1648154;137.99
V-1000NB;2024-01-31;266-1647019;101.99
V-1000NB;2024-01-31;266-1647977;143.99
V-1000NB;2024-01-31;266-1648250;101.99
V-1000NB;2024-01-31;266-1648255;53.99
V-1000NB;2024-01-31;266-1648345;101.99
V-1000NB;2024-01-31;266-1648381;101.99
V-1000NB;2024-01-31;266-1648549;167.99
V-1000NB;2024-01-31;266-1648550;207.99
V-1000NB;2024-01-31;266-1648996;149.99
V-1000VD;2024-01-16;266-1643768;133.99
V-1000VD;2024-01-02;266-1643983;191.99
V-1000VD;2024-01-02;266-1644266;146
V-1000VD;2024-01-10;266-1644446;185.99
V-1000VD;2024-01-02;266-1644479;129.99
V-1000VD;2024-01-05;266-1644487;75.99
V-1000VD;2024-01-02;266-1644510;107.99
V-1000VD;2024-01-15;266-1644514;223.99
V-1000VD;2024-01-03;266-1644518;103.99
V-1000VD;2024-01-02;266-1644521;241.99
V-1000VD;2024-01-02;266-1644522;211.99
V-1000VD;2024-01-05;266-1645054;61.99
V-1000VD;2024-01-03;266-1644717;107.99
V-1000VD;2024-01-04;266-1644720;145.99
V-1000VD;2024-01-09;266-1645650;133.99
V-1000VD;2024-01-05;266-1645075;145.99
V-1000VD;2024-01-22;266-1645081;127.99
V-1000VD;2024-01-02;266-1645157;241.99
V-1000VD;2024-01-09;266-1645232;151.99
V-1000VD;2024-01-08;266-1645233;247.99
V-1000VD;2024-01-05;266-1645235;185.99
V-1000VD;2024-01-03;266-1645236;89.99
V-1000VD;2024-01-03;266-1645237;38
V-1000VD;2024-01-03;266-1645263;77.99
V-1000VD;2024-01-04;266-1645415;117.99
